"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","Accuracy","Kappa","AccuracySD","KappaSD"
"247",0.005,14,0,0.75,1,0.5,750,0.84474358974359,0.364832255391925,0.0235814261137974,0.089982802926951
"251",0.005,14,0,0.75,1,0.75,750,0.839590570719603,0.360096670111291,0.02337693665037,0.0915019389181353
"471",0.0075,14,0,0.25,1,0.25,750,0.844098428453267,0.330476261951509,0.0205504556940497,0.100148908209791
"475",0.0075,14,0,0.25,1,0.5,750,0.845384615384615,0.371889780040925,0.0235325204395878,0.0935817893464722
"479",0.0075,14,0,0.25,1,0.75,750,0.837650951199338,0.36428183107084,0.0246718062145723,0.093316011704328
"483",0.0075,14,0,0.5,1,0.25,750,0.84667493796526,0.346740453879864,0.018162854329828,0.0813228916774857
"487",0.0075,14,0,0.5,1,0.5,750,0.84474358974359,0.369387862601785,0.0256620099215118,0.106733994481414
"491",0.0075,14,0,0.5,1,0.75,750,0.83894540942928,0.364772587779953,0.0235027497733389,0.092838655588649
"495",0.0075,14,0,0.75,1,0.25,750,0.846025641025641,0.357900321262276,0.0188733124601765,0.0664350628690023
"499",0.0075,14,0,0.75,1,0.5,750,0.847965260545906,0.389118414863078,0.0233600112560268,0.0896641310396672
"503",0.0075,14,0,0.75,1,0.75,750,0.840876757650951,0.376124408106836,0.027164302668936,0.0978669251642397
"723",0.01,14,0,0.25,1,0.25,750,0.84474358974359,0.349636142545096,0.0180561651568642,0.0726491128401026
"727",0.01,14,0,0.25,1,0.5,750,0.838300248138958,0.35700430488213,0.0249371875756528,0.0987215919120977
"731",0.01,14,0,0.25,1,0.75,750,0.839582299421009,0.375120291193036,0.0251768061570201,0.0933383689851087
"735",0.01,14,0,0.5,1,0.25,750,0.847969396195203,0.36882391968534,0.0227123631731591,0.0903053367948214
"739",0.01,14,0,0.5,1,0.5,750,0.843449131513648,0.380614197261323,0.0231796098568427,0.0830534291872001
"743",0.01,14,0,0.5,1,0.75,750,0.841521918941274,0.384892996661446,0.0268523094182707,0.101801789831076
"747",0.01,14,0,0.75,1,0.25,750,0.845388751033912,0.365473559303064,0.0220806946799115,0.0924711715733325
"751",0.01,14,0,0.75,1,0.5,750,0.843465674110835,0.383361690119506,0.0292155255326847,0.102991075684951
"755",0.01,14,0,0.75,1,0.75,750,0.842167080231596,0.391037331359391,0.0293143361479078,0.106963811074915
"975",0.0125,14,0,0.25,1,0.25,750,0.84989247311828,0.382306360765774,0.0167022008434392,0.0763397827005959
"979",0.0125,14,0,0.25,1,0.5,750,0.8421629445823,0.383225537733914,0.0227974059582736,0.082535596781333
"983",0.0125,14,0,0.25,1,0.75,750,0.840872622001654,0.384756227964009,0.0258215880245497,0.102164198409059
"987",0.0125,14,0,0.5,1,0.25,750,0.84667493796526,0.378485842019586,0.0184253498251492,0.0798108022738705
"991",0.0125,14,0,0.5,1,0.5,750,0.840876757650951,0.378790666368638,0.0259451723804537,0.0907024428067972
"995",0.0125,14,0,0.5,1,0.75,750,0.839582299421009,0.382037196911642,0.0255415507895702,0.0967665625197387
"999",0.0125,14,0,0.75,1,0.25,750,0.846679073614558,0.375848273898418,0.0218292130057486,0.0850413275348123
"1003",0.0125,14,0,0.75,1,0.5,750,0.842816377171216,0.381437301128657,0.0269716779340963,0.0953708645583855
"1007",0.0125,14,0,0.75,1,0.75,750,0.841521918941274,0.39033134080217,0.030243968089157,0.112039737571404
"4",0.005,2,0,0.25,1,0.25,1000,0.832477253928867,0.188588110629314,0.0051343548867307,0.0571579417681496
"8",0.005,2,0,0.25,1,0.5,1000,0.831182795698925,0.188538344784716,0.00798245786785668,0.0646886001719062
"12",0.005,2,0,0.25,1,0.75,1000,0.830541770057899,0.180329357323308,0.00680191737269282,0.0656313798780738
"16",0.005,2,0,0.5,1,0.25,1000,0.836344086021505,0.210912172209407,0.00681569280229662,0.0560121901162713
"20",0.005,2,0,0.5,1,0.5,1000,0.831832092638544,0.196781328063298,0.00633149313324451,0.0541090052744543
"24",0.005,2,0,0.5,1,0.75,1000,0.829896608767577,0.182275804233406,0.00815273095975687,0.0655138603079432
"28",0.005,2,0,0.75,1,0.25,1000,0.834412737799835,0.198992226286739,0.00792968020088738,0.0711186931041885
"32",0.005,2,0,0.75,1,0.5,1000,0.833126550868486,0.205497638716014,0.00685506655819611,0.0621232212053128
"36",0.005,2,0,0.75,1,0.75,1000,0.831836228287841,0.192542557918377,0.0106009275894246,0.0820138484613431
"256",0.0075,2,0,0.25,1,0.25,1000,0.832477253928867,0.211171494486403,0.00596751408351174,0.0450108622970668
"260",0.0075,2,0,0.25,1,0.5,1000,0.833130686517783,0.221518708929753,0.011341945624839,0.0629689620667343
"264",0.0075,2,0,0.25,1,0.75,1000,0.833775847808106,0.216466533048228,0.00923595524685566,0.0624865428952245
"268",0.0075,2,0,0.5,1,0.25,1000,0.835707196029777,0.233367677635424,0.011677223034995,0.0648971941667401
"272",0.0075,2,0,0.5,1,0.5,1000,0.835062034739454,0.236693836790462,0.0120657807446483,0.0736063281371873
"276",0.0075,2,0,0.5,1,0.75,1000,0.831840363937138,0.217417839874849,0.00859035518742591,0.0651063923932847
"280",0.0075,2,0,0.75,1,0.25,1000,0.836348221670802,0.240094006440859,0.00904564923204326,0.0615773475930058
"284",0.0075,2,0,0.75,1,0.5,1000,0.834421009098428,0.232921402531774,0.00982541556717717,0.05985090335807
"288",0.0075,2,0,0.75,1,0.75,1000,0.834421009098428,0.232024406533351,0.0119493477745777,0.0794178742941476
"508",0.01,2,0,0.25,1,0.25,1000,0.833779983457403,0.240085014479252,0.0132649127267682,0.0702424304039212
"512",0.01,2,0,0.25,1,0.5,1000,0.83570306038048,0.267494223465382,0.0128689824659426,0.0557191399362559
"516",0.01,2,0,0.25,1,0.75,1000,0.833775847808106,0.239710935346735,0.0126214049611778,0.0715383873234599
"520",0.01,2,0,0.5,1,0.25,1000,0.839574028122415,0.277841194393002,0.0148764676360815,0.0803604918360919
"524",0.01,2,0,0.5,1,0.5,1000,0.834421009098428,0.260511679049018,0.0156375438868121,0.0790105641037993
"528",0.01,2,0,0.5,1,0.75,1000,0.834412737799835,0.259369541228315,0.0148365575544534,0.0863170369562698
"532",0.01,2,0,0.75,1,0.25,1000,0.835062034739454,0.26267471296549,0.0165819057833519,0.0778466172189583
"536",0.01,2,0,0.75,1,0.5,1000,0.835066170388751,0.263898210961071,0.0159638259240816,0.0830260979051935
"540",0.01,2,0,0.75,1,0.75,1000,0.835711331679074,0.264609866236335,0.0156757930123281,0.0917964182312652
"760",0.0125,2,0,0.25,1,0.25,1000,0.831836228287841,0.252024516700292,0.0139866466267781,0.0675719777283752
"764",0.0125,2,0,0.25,1,0.5,1000,0.835707196029777,0.277025838986357,0.0145076785368069,0.0707829687800512
"768",0.0125,2,0,0.25,1,0.75,1000,0.835062034739454,0.277424706619071,0.0131655587682397,0.069949011293181
"772",0.0125,2,0,0.5,1,0.25,1000,0.831203473945409,0.263586853462085,0.0184954042627685,0.0894382532414846
"776",0.0125,2,0,0.5,1,0.5,1000,0.840215053763441,0.309780441852233,0.0164932196626089,0.0777404404202942
"780",0.0125,2,0,0.5,1,0.75,1000,0.835711331679074,0.289030106553712,0.0170873815353737,0.0849917725591331
"784",0.0125,2,0,0.75,1,0.25,1000,0.8337841191067,0.275195261892861,0.0166055512210668,0.0771508072077031
"788",0.0125,2,0,0.75,1,0.5,1000,0.837646815550041,0.300902315309717,0.0199457625073141,0.0949655866581329
"792",0.0125,2,0,0.75,1,0.75,1000,0.833771712158809,0.283806726681082,0.0188484729160612,0.0945116051132047
"40",0.005,4,0,0.25,1,0.25,1000,0.836356492969396,0.258332819141859,0.0162235857806652,0.0705428185970697
"44",0.005,4,0,0.25,1,0.5,1000,0.838941273779984,0.29979269511048,0.0196859918468756,0.0863729889244597
"48",0.005,4,0,0.25,1,0.75,1000,0.840227460711332,0.300398769906648,0.0166217896981379,0.078706314850048
"52",0.005,4,0,0.5,1,0.25,1000,0.835723738626964,0.278253194808294,0.020156686854701,0.0993377798426517
"56",0.005,4,0,0.5,1,0.5,1000,0.84151364764268,0.317520312350353,0.016205751664642,0.0810995466241117
"60",0.005,4,0,0.5,1,0.75,1000,0.84151364764268,0.318155938100036,0.0156207853100229,0.0708595125395807
"64",0.005,4,0,0.75,1,0.25,1000,0.838296112489661,0.29436204114529,0.0193117158998007,0.0774168456545038
"68",0.005,4,0,0.75,1,0.5,1000,0.839578163771712,0.310280195659037,0.0186854475215852,0.0903517178216684
"72",0.005,4,0,0.75,1,0.75,1000,0.83893300248139,0.318883797879782,0.0172898083118568,0.0766308265153338
"292",0.0075,4,0,0.25,1,0.25,1000,0.839574028122415,0.313703587357746,0.0184619927226848,0.081377969901985
"296",0.0075,4,0,0.25,1,0.5,1000,0.844106699751861,0.347237264971211,0.0221884618741978,0.097118186416603
"300",0.0075,4,0,0.25,1,0.75,1000,0.845384615384615,0.3501372980503,0.017463828408762,0.0801935604058468
"304",0.0075,4,0,0.5,1,0.25,1000,0.837009925558313,0.313197975861059,0.0221050998689214,0.101209966632981
"308",0.0075,4,0,0.5,1,0.5,1000,0.849255583126551,0.385399392267185,0.0201570187222876,0.0847105734163788
"312",0.0075,4,0,0.5,1,0.75,1000,0.845380479735318,0.367317797737407,0.0169728987540398,0.0727534208538565
"316",0.0075,4,0,0.75,1,0.25,1000,0.843449131513648,0.348317799932432,0.0204217824411396,0.0835316612835241
"320",0.0075,4,0,0.75,1,0.5,1000,0.84474358974359,0.368307135702482,0.0199887286904229,0.0798905831882346
"324",0.0075,4,0,0.75,1,0.75,1000,0.847311827956989,0.376601912919252,0.0175382739860362,0.0720609051872955
"544",0.01,4,0,0.25,1,0.25,1000,0.844090157154673,0.345634567178099,0.0182511914281334,0.0782903009111178
"548",0.01,4,0,0.25,1,0.5,1000,0.846683209263854,0.375435215965679,0.0232152430228615,0.0938827468981125
"552",0.01,4,0,0.25,1,0.75,1000,0.846666666666667,0.375559565818134,0.0169541244312142,0.0674437404814078
"556",0.01,4,0,0.5,1,0.25,1000,0.844098428453267,0.358657182388769,0.0205447029557677,0.0831155235476322
"560",0.01,4,0,0.5,1,0.5,1000,0.846670802315964,0.37903294732223,0.019669110664931,0.0796206284014706
"564",0.01,4,0,0.5,1,0.75,1000,0.844086021505376,0.375408850434574,0.0164370426169754,0.0604452645947138
"568",0.01,4,0,0.75,1,0.25,1000,0.847969396195203,0.372585115224057,0.0214558545741105,0.0821353194594504
"572",0.01,4,0,0.75,1,0.5,1000,0.84667493796526,0.38772533771267,0.0214332455937679,0.0819978294634928
"576",0.01,4,0,0.75,1,0.75,1000,0.845376344086021,0.375957414465654,0.0175615531818667,0.0721911361189495
"796",0.0125,4,0,0.25,1,0.25,1000,0.845392886683209,0.365775352722028,0.0216209277130106,0.0897185423980728
"800",0.0125,4,0,0.25,1,0.5,1000,0.84667493796526,0.380306339665862,0.0176562918948765,0.078003364854839
"804",0.0125,4,0,0.25,1,0.75,1000,0.845384615384615,0.382779249540173,0.0214912610176879,0.0771406102872782
"808",0.0125,4,0,0.5,1,0.25,1000,0.846042183622829,0.37031038815667,0.0250363921972216,0.11196544645095
"812",0.0125,4,0,0.5,1,0.5,1000,0.84667493796526,0.391838213124596,0.0232944335580179,0.0834126795170413
"816",0.0125,4,0,0.5,1,0.75,1000,0.842803970223325,0.378602073725964,0.0202362841642119,0.0689359488192496
"820",0.0125,4,0,0.75,1,0.25,1000,0.847965260545906,0.388496205300685,0.0215127432540371,0.0880094508387949
"824",0.0125,4,0,0.75,1,0.5,1000,0.84667493796526,0.391827626423421,0.021647947729907,0.0785238394318058
"828",0.0125,4,0,0.75,1,0.75,1000,0.846670802315964,0.39115257740323,0.0223235800117775,0.0857170403580676
"76",0.005,6,0,0.25,1,0.25,1000,0.838941273779984,0.299938010968365,0.0199195356178116,0.0875716518308573
"80",0.005,6,0,0.25,1,0.5,1000,0.842812241521919,0.333786739524402,0.0196823772213612,0.0782686643959218
"84",0.005,6,0,0.25,1,0.75,1000,0.847965260545906,0.368020593668228,0.0223481991379982,0.0948485521139858
"88",0.005,6,0,0.5,1,0.25,1000,0.842808105872622,0.32531536779485,0.0172320093735914,0.0835819571049242
"92",0.005,6,0,0.5,1,0.5,1000,0.846033912324235,0.362966305441564,0.0202026404660363,0.0843052401461092
"96",0.005,6,0,0.5,1,0.75,1000,0.848602150537634,0.379499695890884,0.0175834852113861,0.0771150039527437
"100",0.005,6,0,0.75,1,0.25,1000,0.840876757650951,0.320574012345854,0.0184595915896811,0.0863538117919131
"104",0.005,6,0,0.75,1,0.5,1000,0.847969396195203,0.381704214427339,0.0220769866406245,0.0778970979525061
"108",0.005,6,0,0.75,1,0.75,1000,0.846017369727047,0.371209557149825,0.0154837351004622,0.0652119788082285
"328",0.0075,6,0,0.25,1,0.25,1000,0.8421629445823,0.333362695355167,0.0199869108014251,0.0877177477461769
"332",0.0075,6,0,0.25,1,0.5,1000,0.847315963606286,0.385499144761991,0.0217391698977809,0.0811861495178756
"336",0.0075,6,0,0.25,1,0.75,1000,0.847311827956989,0.382972047592832,0.0238103999861461,0.0951418331926623
"340",0.0075,6,0,0.5,1,0.25,1000,0.844747725392887,0.356137563451207,0.0210762902610376,0.0835672367742353
"344",0.0075,6,0,0.5,1,0.5,1000,0.847315963606286,0.389117601632736,0.0201951513538887,0.0761233705745144
"348",0.0075,6,0,0.5,1,0.75,1000,0.845380479735318,0.383934256431289,0.0211026752828439,0.0832826238478389
"352",0.0075,6,0,0.75,1,0.25,1000,0.847961124896609,0.372750177275851,0.0211167191751828,0.083731743923393
"356",0.0075,6,0,0.75,1,0.5,1000,0.846679073614558,0.390949285099034,0.025525441657678,0.0883990649224174
"360",0.0075,6,0,0.75,1,0.75,1000,0.844739454094293,0.385038694129059,0.024207662033897,0.091063996491592
"580",0.01,6,0,0.25,1,0.25,1000,0.853763440860215,0.394208809953453,0.0219146231265236,0.0942075056312749
"584",0.01,6,0,0.25,1,0.5,1000,0.844739454094293,0.378371569022005,0.0262363829815102,0.104235897966828
"588",0.01,6,0,0.25,1,0.75,1000,0.84409429280397,0.380432668724116,0.0262928567391195,0.092926314582646
"592",0.01,6,0,0.5,1,0.25,1000,0.850545905707196,0.396528655081389,0.0240355581570831,0.0979795582045356
"596",0.01,6,0,0.5,1,0.5,1000,0.847320099255583,0.394283626320848,0.0270004504035838,0.0949274989443482
"600",0.01,6,0,0.5,1,0.75,1000,0.842158808933002,0.382390815444139,0.021590326936605,0.0809977583614989
"604",0.01,6,0,0.75,1,0.25,1000,0.848614557485525,0.389606579307074,0.0255738723702059,0.0898797373600192
"608",0.01,6,0,0.75,1,0.5,1000,0.842808105872622,0.379568945901279,0.025636003448147,0.097530884730124
"612",0.01,6,0,0.75,1,0.75,1000,0.842812241521919,0.385726206688663,0.0229454777926446,0.0863757642470443
"832",0.0125,6,0,0.25,1,0.25,1000,0.851182795698925,0.399580657931606,0.0246126709091705,0.093352866313199
"836",0.0125,6,0,0.25,1,0.5,1000,0.842812241521919,0.37686942617042,0.0268399412351912,0.0958553069543761
"840",0.0125,6,0,0.25,1,0.75,1000,0.840872622001654,0.378977864738421,0.0268703506456706,0.102669505755405
"844",0.0125,6,0,0.5,1,0.25,1000,0.845388751033912,0.376323730731174,0.0220913987092763,0.0887678157854793
"848",0.0125,6,0,0.5,1,0.5,1000,0.842816377171216,0.38331739743998,0.0266354084161916,0.09388499325994
"852",0.0125,6,0,0.5,1,0.75,1000,0.840872622001654,0.380160558165009,0.025995530820724,0.0919584456345676
"856",0.0125,6,0,0.75,1,0.25,1000,0.847952853598015,0.397652236567965,0.0218298850802736,0.076694771485245
"860",0.0125,6,0,0.75,1,0.5,1000,0.842816377171216,0.394592206153167,0.0276490489441623,0.0961601178288885
"864",0.0125,6,0,0.75,1,0.75,1000,0.840876757650951,0.390017487394526,0.0261341274642258,0.100982596362482
"112",0.005,8,0,0.25,1,0.25,1000,0.841509511993383,0.314770570434285,0.0196038506326301,0.0974855209008476
"116",0.005,8,0,0.25,1,0.5,1000,0.850541770057899,0.384893583064803,0.0222706961012192,0.0902405144559375
"120",0.005,8,0,0.25,1,0.75,1000,0.844098428453267,0.366906609209175,0.0250020745800089,0.0987795466774931
"124",0.005,8,0,0.5,1,0.25,1000,0.844102564102564,0.336236769032068,0.0224206632064172,0.0955952719465479
"128",0.005,8,0,0.5,1,0.5,1000,0.844739454094293,0.36991851797616,0.0236400730260349,0.097179751381645
"132",0.005,8,0,0.5,1,0.75,1000,0.84409429280397,0.372833466158093,0.0231227534639914,0.0927212507303675
"136",0.005,8,0,0.75,1,0.25,1000,0.842154673283706,0.334043072658852,0.0162401125721813,0.0662360527872898
"140",0.005,8,0,0.75,1,0.5,1000,0.848610421836228,0.388913095825983,0.022748462164727,0.0825440949079555
"144",0.005,8,0,0.75,1,0.75,1000,0.842808105872622,0.371222164599128,0.0239574217036655,0.0969333961148817
"364",0.0075,8,0,0.25,1,0.25,1000,0.844098428453267,0.348912389434898,0.022469059131662,0.0839564995407275
"368",0.0075,8,0,0.25,1,0.5,1000,0.843453267162945,0.370078447857631,0.0241141893237045,0.0908649791014671
"372",0.0075,8,0,0.25,1,0.75,1000,0.84217535153019,0.37729363618688,0.0272963213411774,0.102082721937216
"376",0.0075,8,0,0.5,1,0.25,1000,0.849255583126551,0.38104939507879,0.0239332120699026,0.089168543700764
"380",0.0075,8,0,0.5,1,0.5,1000,0.846679073614558,0.388815782707318,0.027433279230099,0.097287158110774
"384",0.0075,8,0,0.5,1,0.75,1000,0.841517783291977,0.382228904522113,0.0237872542957655,0.0925139102099432
"388",0.0075,8,0,0.75,1,0.25,1000,0.851191066997519,0.387223380086021,0.0219466231069851,0.0864786528919365
"392",0.0075,8,0,0.75,1,0.5,1000,0.847320099255583,0.393556110511282,0.0248601856627862,0.0898190926686984
"396",0.0075,8,0,0.75,1,0.75,1000,0.839586435070306,0.375678001479275,0.0219969272955951,0.0872120314606204
"616",0.01,8,0,0.25,1,0.25,1000,0.847969396195203,0.381925179971308,0.022301394405764,0.0910807442534141
"620",0.01,8,0,0.25,1,0.5,1000,0.842179487179487,0.372581171241684,0.0270844332366219,0.106286057811937
"624",0.01,8,0,0.25,1,0.75,1000,0.842808105872622,0.389191301756692,0.0283843527303758,0.109185245270702
"628",0.01,8,0,0.5,1,0.25,1000,0.851827956989247,0.40170493648792,0.0212829583302514,0.0739139430768776
"632",0.01,8,0,0.5,1,0.5,1000,0.84217535153019,0.383833912103227,0.0264244207762405,0.0915463507071235
"636",0.01,8,0,0.5,1,0.75,1000,0.844739454094293,0.39650388407473,0.0264187817797311,0.0992735282996384
"640",0.01,8,0,0.75,1,0.25,1000,0.853110008271299,0.408796047863673,0.0237535429580069,0.084203163751222
"644",0.01,8,0,0.75,1,0.5,1000,0.842816377171216,0.385922198619859,0.0244632273154861,0.0934291697561005
"648",0.01,8,0,0.75,1,0.75,1000,0.844739454094293,0.402469721665619,0.027617012879078,0.102325748996786
"868",0.0125,8,0,0.25,1,0.25,1000,0.850545905707196,0.398535009149002,0.0236550929398523,0.0966883655069968
"872",0.0125,8,0,0.25,1,0.5,1000,0.840227460711332,0.380223498638283,0.024300919880393,0.0867121440287013
"876",0.0125,8,0,0.25,1,0.75,1000,0.843444995864351,0.396963340186119,0.0293762016945326,0.112581428672047
"880",0.0125,8,0,0.5,1,0.25,1000,0.847969396195203,0.392386164932505,0.022523566452775,0.0751397463286236
"884",0.0125,8,0,0.5,1,0.5,1000,0.846029776674938,0.395721369481413,0.029697635297545,0.11236516782905
"888",0.0125,8,0,0.5,1,0.75,1000,0.839586435070306,0.379112734931106,0.0298470815448409,0.107982529306671
"892",0.0125,8,0,0.75,1,0.25,1000,0.849255583126551,0.400473666333797,0.0245133051060752,0.0924736230965215
"896",0.0125,8,0,0.75,1,0.5,1000,0.842171215880893,0.387115153536239,0.0255787971757766,0.0912833385271172
"900",0.0125,8,0,0.75,1,0.75,1000,0.840231596360629,0.383683000810223,0.0283064898052216,0.108080346227996
"148",0.005,10,0,0.25,1,0.25,1000,0.843453267162945,0.327473973628595,0.0189605681645644,0.0852772354916501
"152",0.005,10,0,0.25,1,0.5,1000,0.846038047973532,0.370452309170252,0.0241306920557971,0.104895349030109
"156",0.005,10,0,0.25,1,0.75,1000,0.841517783291977,0.364921603026467,0.0239710298439739,0.0918295515412083
"160",0.005,10,0,0.5,1,0.25,1000,0.844098428453267,0.331541452882203,0.0176377245905627,0.0789126015225819
"164",0.005,10,0,0.5,1,0.5,1000,0.847965260545906,0.38316211743565,0.025066825083303,0.0963404547014431
"168",0.005,10,0,0.5,1,0.75,1000,0.842812241521919,0.376373955860082,0.0235423835631568,0.0902339582052649
"172",0.005,10,0,0.75,1,0.25,1000,0.846021505376344,0.346106978023795,0.0160128011389134,0.0668665173275419
"176",0.005,10,0,0.75,1,0.5,1000,0.847320099255583,0.382881592145364,0.0231381338338465,0.090871736895981
"180",0.005,10,0,0.75,1,0.75,1000,0.840872622001654,0.370979278831829,0.0210725935142326,0.0833799668946719
"400",0.0075,10,0,0.25,1,0.25,1000,0.84667493796526,0.363608947648352,0.020325744648418,0.0735723880657555
"404",0.0075,10,0,0.25,1,0.5,1000,0.840885028949545,0.364769411156069,0.0265947954323352,0.107640532978454
"408",0.0075,10,0,0.25,1,0.75,1000,0.838949545078577,0.371543037773589,0.0257147742751962,0.0944993542782115
"412",0.0075,10,0,0.5,1,0.25,1000,0.84732423490488,0.375272315607152,0.0214311073072996,0.083459511351502
"416",0.0075,10,0,0.5,1,0.5,1000,0.847332506203474,0.392721375433641,0.0253215483065561,0.103519164761876
"420",0.0075,10,0,0.5,1,0.75,1000,0.838296112489661,0.36976212678548,0.0277716984948384,0.1040440106993
"424",0.0075,10,0,0.75,1,0.25,1000,0.850545905707196,0.390469204673094,0.0207295457783878,0.0863052458583976
"428",0.0075,10,0,0.75,1,0.5,1000,0.843457402812241,0.378546189794624,0.0255787061631516,0.0947789818585848
"432",0.0075,10,0,0.75,1,0.75,1000,0.83894540942928,0.377286276282843,0.0269749752172219,0.0971925709231763
"652",0.01,10,0,0.25,1,0.25,1000,0.846038047973532,0.368435771318441,0.0246989710675112,0.107964135609634
"656",0.01,10,0,0.25,1,0.5,1000,0.842167080231596,0.386760413248138,0.0283519409986061,0.106177196779337
"660",0.01,10,0,0.25,1,0.75,1000,0.839578163771712,0.381992954578413,0.0235057328620928,0.089511573700332
"664",0.01,10,0,0.5,1,0.25,1000,0.847965260545906,0.380608827626644,0.0204095566131173,0.0794101372634158
"668",0.01,10,0,0.5,1,0.5,1000,0.846038047973532,0.394967531488464,0.0273703881931285,0.109904685828756
"672",0.01,10,0,0.5,1,0.75,1000,0.838937138130686,0.379044322610736,0.0301251402142801,0.110939095234356
"676",0.01,10,0,0.75,1,0.25,1000,0.847969396195203,0.384140150772109,0.0259440754872425,0.0928108486840928
"680",0.01,10,0,0.75,1,0.5,1000,0.837005789909016,0.3675015376865,0.0247181684435229,0.0825147240890431
"684",0.01,10,0,0.75,1,0.75,1000,0.8421629445823,0.389561162260447,0.0275719413264777,0.107715631968362
"904",0.0125,10,0,0.25,1,0.25,1000,0.849900744416873,0.394531693572986,0.0242814798872608,0.0988932112522597
"908",0.0125,10,0,0.25,1,0.5,1000,0.84409429280397,0.39636552931062,0.0244900737429105,0.0969646301786069
"912",0.0125,10,0,0.25,1,0.75,1000,0.842158808933003,0.392983496373399,0.0277737252984184,0.108409211170249
"916",0.0125,10,0,0.5,1,0.25,1000,0.845401157981803,0.383101580209558,0.0258275100890904,0.0968918749409447
"920",0.0125,10,0,0.5,1,0.5,1000,0.841526054590571,0.384286346836331,0.0261132001770978,0.0897891758150525
"924",0.0125,10,0,0.5,1,0.75,1000,0.839582299421009,0.387894650843508,0.0281267698153632,0.102813634871214
"928",0.0125,10,0,0.75,1,0.25,1000,0.848610421836228,0.398409326364564,0.0231719101089559,0.0884828156654136
"932",0.0125,10,0,0.75,1,0.5,1000,0.843453267162945,0.396108738082725,0.0297780410111541,0.105762165130887
"936",0.0125,10,0,0.75,1,0.75,1000,0.835723738626964,0.368949785512781,0.0276845867921873,0.104263896175354
"184",0.005,12,0,0.25,1,0.25,1000,0.846670802315964,0.338779500053858,0.0210326332101664,0.086051605497932
"188",0.005,12,0,0.25,1,0.5,1000,0.845384615384615,0.369918862089758,0.0235325204395878,0.0911905499169197
"192",0.005,12,0,0.25,1,0.75,1000,0.840231596360629,0.367621203195158,0.0244492460404155,0.0967027022425259
"196",0.005,12,0,0.5,1,0.25,1000,0.842158808933003,0.331948866048205,0.0185728690141778,0.0760033382934873
"200",0.005,12,0,0.5,1,0.5,1000,0.844102564102564,0.367212531432067,0.0251432073907012,0.0969487608360478
"204",0.005,12,0,0.5,1,0.75,1000,0.838308519437552,0.361232504619887,0.0259514404460793,0.103406028318829
"208",0.005,12,0,0.75,1,0.25,1000,0.847952853598015,0.351186518422674,0.0162565477460726,0.0660712759802285
"212",0.005,12,0,0.75,1,0.5,1000,0.848610421836228,0.384805085029842,0.0241296477491514,0.0902918745802044
"216",0.005,12,0,0.75,1,0.75,1000,0.839590570719603,0.368646535111917,0.0245448921762604,0.0930596548670399
"436",0.0075,12,0,0.25,1,0.25,1000,0.846038047973532,0.352913078136639,0.0248736360791268,0.101942073839721
"440",0.0075,12,0,0.25,1,0.5,1000,0.844102564102564,0.37536805812655,0.0247845244790919,0.0961697483244189
"444",0.0075,12,0,0.25,1,0.75,1000,0.84409429280397,0.392887625654514,0.0239168317139028,0.0929400332320394
"448",0.0075,12,0,0.5,1,0.25,1000,0.848610421836228,0.371331586635591,0.0194766319362644,0.0825073706751366
"452",0.0075,12,0,0.5,1,0.5,1000,0.845397022332506,0.382999705373435,0.0264006356790747,0.101875378698685
"456",0.0075,12,0,0.5,1,0.75,1000,0.840231596360629,0.374998128147335,0.0257393279163012,0.10389757879232
"460",0.0075,12,0,0.75,1,0.25,1000,0.851832092638544,0.392539011372556,0.0227091298388883,0.0890632304059781
"464",0.0075,12,0,0.75,1,0.5,1000,0.846038047973532,0.391058288322312,0.0250706685244288,0.0897063426896094
"468",0.0075,12,0,0.75,1,0.75,1000,0.838941273779984,0.37647796492917,0.0276906639246856,0.106214119700458
"688",0.01,12,0,0.25,1,0.25,1000,0.84667493796526,0.373579064495371,0.0203344660626054,0.0923639006603502
"692",0.01,12,0,0.25,1,0.5,1000,0.84217535153019,0.382888789338812,0.0284638567825494,0.109935063947859
"696",0.01,12,0,0.25,1,0.75,1000,0.837001654259719,0.373474329453051,0.0265607444668543,0.101682178196801
"700",0.01,12,0,0.5,1,0.25,1000,0.849251447477254,0.389257897827998,0.0206588499231515,0.0860728059328303
"704",0.01,12,0,0.5,1,0.5,1000,0.842167080231596,0.382195472633032,0.0250805768815559,0.0983005356634669
"708",0.01,12,0,0.5,1,0.75,1000,0.840227460711332,0.383153670092347,0.0288275031370683,0.112057399575157
"712",0.01,12,0,0.75,1,0.25,1000,0.85247311827957,0.402295788175355,0.0230394296643135,0.0906767416096012
"716",0.01,12,0,0.75,1,0.5,1000,0.845397022332506,0.396108237618614,0.0270835603606792,0.101679425299278
"720",0.01,12,0,0.75,1,0.75,1000,0.8395947063689,0.38444536176024,0.0294713383440982,0.107860309149775
"940",0.0125,12,0,0.25,1,0.25,1000,0.850545905707196,0.396170796418892,0.0228622643214353,0.098735561317855
"944",0.0125,12,0,0.25,1,0.5,1000,0.843453267162945,0.393026860726171,0.0276940324041935,0.105650670311917
"948",0.0125,12,0,0.25,1,0.75,1000,0.838941273779984,0.383432791149204,0.0296271557763831,0.115199293321807
"952",0.0125,12,0,0.5,1,0.25,1000,0.843465674110835,0.376061790848843,0.0282497643662183,0.107337847377956
