"welldpth","latitude","longitude","u_ppb","state"
NA,40.58,-102.6264,2.25,"CO"
180,40.5606,-102.6044,0.98,"CO"
200,40.5767,-102.5694,0.64,"CO"
NA,40.5319,-102.6064,1.53,"CO"
275,40.5142,-102.6072,1.53,"CO"
180,40.5067,-102.5694,2.22,"CO"
400,40.5267,-102.5219,1.22,"CO"
NA,40.545,-102.5111,0.65,"CO"
NA,40.58,-102.5311,0.27,"CO"
160,40.5842,-102.5319,1.5,"CO"
NA,40.6131,-102.5317,1.36,"CO"
160,40.6203,-102.5503,1.61,"CO"
180,40.6053,-102.5703,2.46,"CO"
NA,40.6119,-102.5881,1.86,"CO"
NA,40.62,-102.6081,0.56,"CO"
280,40.3892,-102.6392,1.04,"CO"
260,40.3797,-102.6628,1.51,"CO"
275,40.3803,-102.7036,0.8,"CO"
300,40.3958,-102.6967,1.27,"CO"
NA,40.395,-102.7311,0.43,"CO"
160,40.4525,-102.7275,0.26,"CO"
NA,40.4983,-102.7178,1.53,"CO"
NA,40.4678,-102.6936,1.95,"CO"
NA,40.4858,-102.6447,0.43,"CO"
310,40.4242,-102.6453,1.25,"CO"
NA,40.4072,-102.6839,3.52,"CO"
NA,40.395,-102.6058,4.09,"CO"
216,40.3953,-102.5594,4.54,"CO"
NA,40.3842,-102.5108,5.22,"CO"
NA,40.4094,-102.5117,1.75,"CO"
NA,40.4372,-102.5303,1.25,"CO"
275,40.4675,-102.5317,1.15,"CO"
NA,40.4833,-102.5086,1.46,"CO"
300,40.4958,-102.5506,1.9,"CO"
345,40.4092,-102.5464,3.06,"CO"
325,40.4097,-102.5856,2.01,"CO"
250,40.4389,-102.5764,1.65,"CO"
NA,40.4825,-102.5683,1.15,"CO"
350,40.4819,-102.5306,1.25,"CO"
NA,40.3589,NA,2.5,"CO"
250,40.3719,-102.7422,2.71,"CO"
NA,40.3358,-102.7272,1.9,"CO"
200,40.3422,-102.6897,3.35,"CO"
NA,40.3228,-102.7372,5.28,"CO"
324,40.3081,NA,2.54,"CO"
300,40.2881,-102.7369,3.22,"CO"
NA,40.2572,-102.7361,1.9,"CO"
NA,40.255,-102.7186,1.9,"CO"
NA,35.4667,-106.0486,2.68,"NM"
330,40.2803,-102.6997,2,"CO"
290,40.2639,-102.6558,1.39,"CO"
NA,40.2806,-102.6789,6.1,"CO"
250,40.2972,-102.64,2.92,"CO"
300,40.3236,-102.6306,2.88,"CO"
260,40.3206,-102.6606,2.46,"CO"
NA,40.3656,-102.6056,1.02,"CO"
285,40.3511,-102.5411,3.33,"CO"
NA,40.3517,-102.5075,3.72,"CO"
NA,40.3664,-102.5089,2.9,"CO"
NA,40.2781,-102.5072,1.74,"CO"
NA,40.2636,-102.6028,2.99,"CO"
NA,40.2883,-102.6219,3.47,"CO"
240,40.3222,-102.6061,2.1,"CO"
NA,40.3389,-102.58,5.33,"CO"
305,40.3231,-102.5644,0.19,"CO"
350,40.3203,-102.5303,3.41,"CO"
325,40.3053,-102.5486,2.98,"CO"
140,40.2619,-102.5131,3.68,"CO"
NA,40.2714,-102.565,3.47,"CO"
285,40.3092,-102.6219,1.13,"CO"
NA,40.2344,-102.7369,2.26,"CO"
325,40.1978,-102.7369,2.66,"CO"
320,40.1767,-102.7181,2.66,"CO"
NA,40.1619,-102.7356,3.14,"CO"
NA,40.1375,-102.7375,4.15,"CO"
400,40.1406,-102.6892,4.82,"CO"
NA,40.205,-102.6869,3.56,"CO"
NA,40.2206,-102.6981,0.22,"CO"
NA,40.2347,-102.7122,1.53,"CO"
NA,35.7811,-107.8942,3.52,"NM"
NA,40.2347,-102.6603,4.2,"CO"
17,40.2047,-102.6497,4.64,"CO"
NA,40.1764,-102.6492,2.32,"CO"
NA,40.165,-102.6614,3.3,"CO"
NA,40.1481,-102.6272,4.11,"CO"
400,40.1325,-102.6503,4.02,"CO"
NA,40.1622,-102.6981,3.39,"CO"
NA,40.1525,-102.5461,3.93,"CO"
NA,40.1594,-102.5222,4.73,"CO"
170,40.1272,-102.5319,2.95,"CO"
NA,40.1336,-102.5642,5.23,"CO"
165,40.1442,-102.59,5.54,"CO"
NA,40.1844,-102.5653,3.2,"CO"
NA,40.2025,-102.565,5.7,"CO"
NA,40.2056,-102.5431,3.98,"CO"
NA,40.2292,-102.5097,2.3,"CO"
NA,40.2311,-102.5322,3.89,"CO"
220,40.2431,-102.5856,4.6,"CO"
NA,40.2394,-102.6225,4.44,"CO"
320,40.2211,-102.5889,3.89,"CO"
NA,40.2033,-102.5858,3.81,"CO"
NA,40.1761,-102.6031,4.74,"CO"
NA,40.1481,-102.6022,6.95,"CO"
NA,40.1167,-102.6461,6.1,"CO"
NA,40.1044,-102.6703,3.64,"CO"
NA,40.1181,-102.6969,5.09,"CO"
NA,40.1036,-102.7378,5.61,"CO"
NA,40.0742,-102.7378,5.26,"CO"
NA,40.0531,-102.7228,2.98,"CO"
NA,40.0747,-102.6875,5.17,"CO"
NA,40.0892,-102.7039,29.8,"CO"
NA,40.0236,-102.7186,4.66,"CO"
NA,40.0019,-102.6644,0.5,"CO"
NA,40.0022,-102.6975,3.52,"CO"
140,40.0017,-102.7247,4.09,"CO"
NA,40.0242,-102.6797,3.04,"CO"
235,40.0467,-102.6894,3.19,"CO"
NA,40.06,-102.6328,2.5,"CO"
NA,40.0811,-102.6428,3.35,"CO"
270,40.0892,-102.6231,2.73,"CO"
NA,40.0739,-102.58,1.67,"CO"
320,40.0614,-102.6133,4.32,"CO"
120,40.0206,-102.6042,2.91,"CO"
NA,40.0436,-102.5842,2.91,"CO"
NA,40.0314,-102.5283,3,"CO"
NA,40.0025,-102.5028,2.47,"CO"
NA,40.0011,-102.5525,1.1,"CO"
NA,40.8619,-102.7861,102.4,"CO"
NA,40.0061,-102.53,2.08,"CO"
NA,40.0542,-102.5303,5.65,"CO"
NA,40.0853,-102.5306,1.49,"CO"
NA,40.1039,-102.5239,1.54,"CO"
NA,40.1233,-102.525,3.02,"CO"
NA,40.1144,-102.5014,4.51,"CO"
200,40.1031,-102.5583,2.65,"CO"
NA,40.1144,-102.5661,4.44,"CO"
NA,40.1039,-102.5983,4.67,"CO"
NA,40.8822,-102.3622,1.56,"CO"
375,40.8925,-102.3547,3.28,"CO"
NA,40.8767,-102.3058,0.71,"CO"
305,40.8953,-102.2931,1.72,"CO"
240,40.9017,-102.2678,2.69,"CO"
NA,40.9261,-102.2528,0.32,"CO"
NA,40.9967,-102.2978,9.04,"CO"
100,40.9839,-102.3064,6.51,"CO"
125,40.9775,-102.3453,32.3,"CO"
NA,40.9894,-102.3639,5.39,"CO"
NA,40.9578,-102.3636,36.9,"CO"
70,40.9533,-102.3472,27.1,"CO"
NA,40.9681,-102.3286,38.9,"CO"
150,40.9389,-102.3056,6.72,"CO"
NA,40.9389,-102.3586,3.16,"CO"
35,40.9681,-102.4047,59.1,"CO"
30,40.9831,-102.3839,32.9,"CO"
NA,40.9975,-102.3994,3.36,"CO"
NA,40.9856,-102.4531,45.5,"CO"
NA,40.9981,-102.4775,3.92,"CO"
NA,40.9539,-102.4842,65.6,"CO"
NA,40.9592,-102.4558,58.4,"CO"
40,40.9389,-102.4017,7.72,"CO"
NA,40.9389,-102.4408,2.55,"CO"
NA,40.92,-102.3861,3.49,"CO"
160,40.8953,-102.3828,2.08,"CO"
405,40.9011,-102.4117,2.45,"CO"
NA,40.8786,-102.4881,2.66,"CO"
350,40.8806,-102.3822,4.74,"CO"
280,40.8656,-102.4211,2.97,"CO"
NA,40.8719,-102.4489,2.97,"CO"
NA,40.8517,-102.4894,3.49,"CO"
NA,40.8228,-102.4528,3.46,"CO"
265,40.8075,-102.4642,2.88,"CO"
NA,40.7881,-102.4781,3.86,"CO"
240,40.7633,-102.4761,4.51,"CO"
NA,40.8611,-102.3828,4.32,"CO"
350,40.8153,-102.4197,2.83,"CO"
NA,40.7706,-102.4386,5.64,"CO"
NA,40.7503,-102.4578,4.67,"CO"
325,40.7519,-102.4006,3.8,"CO"
230,40.7703,-102.3822,4.34,"CO"
NA,40.7961,-102.3828,4.33,"CO"
NA,40.8219,-102.3792,3.91,"CO"
NA,40.8706,-102.3625,2.03,"CO"
NA,40.835,-102.3639,3.39,"CO"
NA,40.8133,-102.325,4.33,"CO"
240,40.7925,-102.3433,0.42,"CO"
280,40.7725,-102.3042,3.87,"CO"
NA,40.7567,-102.3164,5.29,"CO"
320,40.8506,-102.3047,3.36,"CO"
NA,40.8592,-102.3247,2.34,"CO"
NA,40.8364,-102.3356,2.8,"CO"
NA,40.8228,-102.3056,2.74,"CO"
NA,40.8461,-102.2622,3.06,"CO"
400,40.7758,-102.2689,4,"CO"
200,40.7631,-102.2531,2.71,"CO"
NA,40.7586,-102.2869,0.02,"CO"
NA,40.6436,-102.4344,3.39,"CO"
NA,40.6556,-102.4353,2.97,"CO"
NA,40.7042,-102.4531,3.3,"CO"
NA,40.7347,-102.4775,3.39,"CO"
NA,40.7275,-102.4389,3.31,"CO"
NA,40.7408,-102.3831,2.7,"CO"
NA,40.7064,-102.3811,4.62,"CO"
NA,40.7289,-102.3642,5.43,"CO"
NA,40.7347,-102.3094,7.83,"CO"
NA,40.7353,-102.2697,2.66,"CO"
NA,40.7056,-102.3092,4.83,"CO"
NA,34.4365,-112.3649,11.55,"AZ"
NA,40.6825,-102.2989,3.03,"CO"
NA,40.6858,-102.2686,3.03,"CO"
NA,40.6589,-102.2989,2.59,"CO"
NA,40.6583,-102.3267,2.22,"CO"
NA,40.6775,-102.3669,2.78,"CO"
NA,40.6542,-102.3578,0.11,"CO"
NA,40.6297,-102.3442,1.03,"CO"
NA,40.6328,-102.3011,2.03,"CO"
NA,40.6358,-102.2628,2.41,"CO"
NA,40.605,-102.475,1.27,"CO"
NA,40.5933,-102.4369,1.55,"CO"
NA,40.615,-102.4361,3.73,"CO"
NA,40.6133,-102.3794,2.4,"CO"
NA,40.5789,-102.4581,2,"CO"
NA,40.5519,-102.4753,2.6,"CO"
NA,38.0106,-103.6275,0.49,"CO"
NA,40.5328,-102.4531,3.3,"CO"
NA,40.5267,-102.4844,3,"CO"
NA,40.5122,-102.4186,2.45,"CO"
NA,40.5325,-102.3986,2.45,"CO"
NA,40.5486,-102.3972,2.84,"CO"
NA,40.6156,-102.2833,1.57,"CO"
NA,40.5894,-102.3206,2.85,"CO"
NA,40.6011,-102.3406,2.98,"CO"
NA,40.5714,-102.3514,1.73,"CO"
NA,40.555,-102.3611,1.88,"CO"
NA,40.5142,-102.34,2.19,"CO"
NA,40.5056,-102.2975,2.19,"CO"
NA,40.5131,-102.2742,2.5,"CO"
NA,40.5633,-102.3211,1.79,"CO"
185,40.4894,-102.4542,1.12,"CO"
NA,34.3711,-112.553,4.06,"AZ"
NA,40.4969,-102.4172,1.72,"CO"
NA,40.4678,-102.4325,5.67,"CO"
185,40.4686,-102.3903,0.2,"CO"
NA,40.4522,-102.3772,1.78,"CO"
200,40.425,-102.4739,0.93,"CO"
290,40.4017,-102.4725,1.98,"CO"
400,40.3831,-102.4917,4.4,"CO"
260,40.4156,-102.4536,0.52,"CO"
NA,40.3964,-102.4156,2.31,"CO"
250,40.4175,-102.3958,1.42,"CO"
NA,40.4061,-102.3828,3.51,"CO"
NA,40.3953,-102.3733,2.61,"CO"
NA,40.4489,-102.3314,2.38,"CO"
NA,40.4622,-102.3419,3.69,"CO"
280,40.4892,-102.3125,2.31,"CO"
152,40.4767,-102.2975,0.57,"CO"
NA,40.4831,-102.2683,2.77,"CO"
NA,40.4633,-102.2628,0.75,"CO"
NA,40.4211,-102.255,2.61,"CO"
NA,40.3828,-102.2761,3.13,"CO"
NA,40.4117,-102.2933,0.98,"CO"
NA,40.4239,-102.3258,0.83,"CO"
NA,40.4086,-102.3192,1.12,"CO"
NA,40.3561,-102.2644,2.86,"CO"
NA,40.4406,-102.2508,3.49,"CO"
NA,40.3739,-102.4389,1.99,"CO"
NA,40.3614,-102.4011,2.54,"CO"
NA,40.3664,-102.4981,0.74,"CO"
165,40.3544,-102.4722,2.46,"CO"
140,40.3358,-102.4861,2.61,"CO"
NA,40.3072,-102.4822,3.12,"CO"
NA,40.2978,-102.4981,1.18,"CO"
NA,40.2647,-102.4861,3.6,"CO"
NA,40.3192,-102.4619,1.82,"CO"
NA,40.3108,-102.4378,1.88,"CO"
NA,40.3083,-102.41,1.56,"CO"
NA,40.3081,-102.3894,1.68,"CO"
NA,40.2583,-102.3817,0.87,"CO"
NA,40.3783,-102.3203,1.75,"CO"
NA,40.3556,-102.3122,1.59,"CO"
250,40.3525,-102.3428,4.05,"CO"
NA,40.3311,-102.3661,2.06,"CO"
NA,40.3092,-102.365,1.5,"CO"
160,40.3092,-102.3283,2.92,"CO"
NA,40.3178,-102.3133,2.33,"CO"
NA,40.3417,-102.2897,0.27,"CO"
150,40.3375,-102.2581,2.75,"CO"
NA,40.3067,-102.2633,4.28,"CO"
160,40.3078,-102.2819,2.24,"CO"
NA,40.2617,-102.2647,6.24,"CO"
NA,40.2561,-102.3142,0.34,"CO"
NA,40.2706,-102.3253,7.72,"CO"
NA,40.26,-102.3575,1.27,"CO"
NA,40.1478,-102.4897,1.93,"CO"
105,40.165,-102.4742,1.47,"CO"
NA,40.2075,-102.4853,2.97,"CO"
NA,40.2361,-102.4956,1.86,"CO"
NA,40.2219,-102.4536,2.75,"CO"
NA,40.2381,-102.4372,1.96,"CO"
NA,40.1436,-102.4519,3.91,"CO"
NA,40.1594,-102.445,1.81,"CO"
NA,40.1889,-102.4325,2.71,"CO"
81,40.2072,-102.415,2.01,"CO"
NA,40.1931,-102.4028,2.78,"CO"
NA,40.1422,-102.3969,1.95,"CO"
110,40.1292,-102.3792,1.53,"CO"
130,40.1497,-102.3872,2.29,"CO"
NA,40.1733,-102.4144,2.08,"CO"
NA,40.1747,-102.435,0.77,"CO"
NA,40.2447,-102.2997,1.74,"CO"
NA,40.235,-102.2681,3.98,"CO"
80,40.2089,-102.2539,2.22,"CO"
71,40.1742,-102.2583,2.22,"CO"
NA,40.2058,-102.3011,2.41,"CO"
NA,40.2206,-102.3344,1.4,"CO"
NA,40.2197,-102.3683,1.24,"CO"
NA,40.2439,-102.3528,4.14,"CO"
NA,40.1911,-102.3747,0.63,"CO"
335,40.1992,-102.3442,5.13,"CO"
90,40.1272,-102.3544,0.86,"CO"
NA,40.1397,-102.3319,1.8,"CO"
NA,40.1597,-102.35,1.95,"CO"
75,40.1758,-102.3156,1.64,"CO"
NA,40.1825,-102.2817,2.73,"CO"
NA,40.0797,-102.2578,9.13,"CO"
110,40.1033,-102.4722,2.5,"CO"
NA,40.1061,-102.4397,4.23,"CO"
100,40.1208,-102.3806,2.69,"CO"
250,40.0883,-102.3783,2.21,"CO"
NA,40.0806,-102.3981,2.73,"CO"
NA,40.0617,-102.3906,2.62,"CO"
90,40.0222,-102.3989,3.81,"CO"
NA,40.0025,-102.4583,33.9,"CO"
NA,40.0317,-102.4433,2.14,"CO"
NA,40.0239,-102.4731,2.16,"CO"
NA,40.0467,-102.4933,3.1,"CO"
250,40.0528,-102.4294,2.73,"CO"
300,40.0756,-102.4444,2.16,"CO"
NA,40.0672,-102.4733,2.33,"CO"
NA,40.0747,-102.4972,0.84,"CO"
50,40.1169,-102.2956,2.32,"CO"
NA,40.0994,-102.2728,1.67,"CO"
40,40.0747,-102.2881,3.98,"CO"
35,40.1047,-102.3228,1.67,"CO"
NA,40.0828,-102.3206,0.77,"CO"
110,40.1122,-102.3653,2.6,"CO"
NA,40.045,-102.3664,3.65,"CO"
NA,40.04,-102.3422,4.23,"CO"
90,40.0564,-102.3231,3.79,"CO"
160,40.0461,-102.2844,6.98,"CO"
NA,40.0033,-102.2747,3.62,"CO"
NA,40.0033,-102.3267,3.49,"CO"
186,40.0156,-102.3022,2.74,"CO"
NA,40.0325,-102.3025,3.28,"CO"
25,40.9975,-102.2469,43.2,"CO"
NA,40.995,-102.2108,5.34,"CO"
NA,40.9758,-102.1989,1.28,"CO"
115,40.9531,-102.2017,0.22,"CO"
380,40.9519,-102.1594,0.68,"CO"
NA,40.9617,-102.1336,0.88,"CO"
350,40.9247,-102.1564,1.32,"CO"
360,40.9011,-102.1494,4.14,"CO"
NA,40.8933,-102.1267,1.7,"CO"
NA,40.8869,-102.1872,0.12,"CO"
NA,40.9278,-102.2081,1.24,"CO"
200,40.9094,-102.2478,0.81,"CO"
340,40.8925,-102.2464,0.88,"CO"
290,40.9331,-102.2247,2.5,"CO"
NA,40.9975,-102.1664,2.35,"CO"
340,40.9247,-102.1242,3.01,"CO"
425,40.9261,-102.0611,2.08,"CO"
300,40.9025,-102.0939,2.92,"CO"
NA,40.8844,-102.0739,2.92,"CO"
410,40.905,-102.055,3.84,"CO"
320,40.9697,-102.0753,0.6,"CO"
320,40.955,-102.0517,1,"CO"
NA,40.9247,-102.0822,1.8,"CO"
NA,40.9842,-102.1231,1.9,"CO"
365,40.8722,-102.2472,1.5,"CO"
300,40.8667,-102.2067,2.55,"CO"
NA,40.8458,-102.1881,1.42,"CO"
340,40.8694,-102.1517,2.17,"CO"
330,40.8214,-102.1836,2.64,"CO"
250,40.8314,-102.1581,1.89,"CO"
260,40.7789,-102.1308,2.84,"CO"
230,40.7581,-102.1314,1.81,"CO"
NA,40.7775,-102.1608,1.38,"CO"
263,40.8047,-102.1892,1.21,"CO"
NA,40.7628,-102.1975,2.07,"CO"
265,40.7528,-102.2283,5.63,"CO"
300,40.7756,-102.2269,2.63,"CO"
NA,40.805,-102.2297,2.21,"CO"
300,40.8317,-102.2267,4.3,"CO"
385,40.8617,-102.0736,1.54,"CO"
NA,40.8475,-102.1131,2.06,"CO"
312,40.8364,-102.0931,2.26,"CO"
NA,40.7939,-102.075,2.36,"CO"
320,40.8167,-102.0556,3.82,"CO"
200,40.7781,-102.0789,3.04,"CO"
230,40.7636,-102.075,2.05,"CO"
250,40.7636,-102.1083,1.67,"CO"
120,40.6306,-102.2239,1.98,"CO"
NA,40.6561,-102.2222,2.96,"CO"
NA,40.6858,-102.2358,2.19,"CO"
165,40.6844,-102.2181,3.05,"CO"
NA,40.7089,-102.1881,4.72,"CO"
NA,40.7042,-102.2336,3.01,"CO"
NA,40.725,-102.2153,2.33,"CO"
NA,40.7478,-102.1972,2.5,"CO"
NA,40.7478,-102.1528,2.5,"CO"
NA,34.3832,-112.525,0.39,"AZ"
NA,40.7128,-102.1314,3.2,"CO"
NA,40.7067,-102.1569,4.6,"CO"
230,40.6714,-102.1839,2.4,"CO"
NA,40.6483,-102.1836,3,"CO"
NA,40.635,-102.1642,2.9,"CO"
200,40.6286,-102.1386,3.22,"CO"
NA,40.6631,-102.1278,3.74,"CO"
NA,40.6411,-102.1228,2.6,"CO"
88,40.6469,-102.0881,4.05,"CO"
NA,40.6319,-102.0514,2.81,"CO"
140,40.6753,-102.0847,3.84,"CO"
NA,40.6783,-102.1192,3.37,"CO"
NA,40.7497,-102.1061,2.39,"CO"
NA,40.7325,-102.0753,2.93,"CO"
NA,40.7033,-102.0517,3.95,"CO"
NA,40.6858,-102.0603,3.48,"CO"
NA,40.5708,-102.1489,2.66,"CO"
NA,40.55,-102.1483,2.45,"CO"
110,40.5131,-102.1547,2.99,"CO"
NA,40.5272,-102.1758,2.66,"CO"
NA,40.5117,-102.2172,5.4,"CO"
NA,40.5275,-102.2347,2.7,"CO"
NA,40.5458,-102.2436,3.8,"CO"
300,40.5483,-102.205,2.79,"CO"
NA,40.6006,-102.2433,2.8,"CO"
NA,40.6192,-102.2433,1.63,"CO"
NA,40.6153,-102.1908,2.55,"CO"
266,40.5933,-102.1778,3.91,"CO"
212,40.6244,-102.1656,2.73,"CO"
NA,40.5858,-102.2156,2.64,"CO"
210,40.5853,-102.1325,2.96,"CO"
160,40.5519,-102.1106,4.39,"CO"
NA,40.5278,-102.1208,4.77,"CO"
NA,40.5331,-102.0908,4.99,"CO"
NA,40.5125,-102.0908,3.57,"CO"
NA,40.5111,-102.0711,3.58,"CO"
NA,40.5861,-102.1092,2.82,"CO"
120,40.605,-102.0914,2.82,"CO"
NA,40.6172,-102.0517,2.39,"CO"
NA,34.382,-112.6152,1.81,"AZ"
NA,40.5569,-102.0653,3.12,"CO"
NA,40.4111,-102.1278,4.99,"CO"
NA,40.4331,-102.1417,3.77,"CO"
120,40.4197,-102.1572,3.26,"CO"
NA,40.3972,-102.1739,4.18,"CO"
60,40.4247,-102.1883,3.2,"CO"
NA,40.4367,-102.1814,3.29,"CO"
NA,40.4544,-102.1758,2.97,"CO"
NA,40.3881,-102.2322,4.86,"CO"
NA,40.4139,-102.2089,2.76,"CO"
NA,40.4394,-102.2267,2.45,"CO"
NA,40.4733,-102.2256,2.65,"CO"
NA,34.382,-112.6152,NA,"AZ"
124,40.4922,-102.2056,4.28,"CO"
NA,40.4867,-102.1675,3.26,"CO"
NA,40.4653,-102.1575,14.2,"CO"
290,40.4975,-102.0644,3.88,"CO"
NA,40.4808,-102.0575,3.42,"CO"
NA,40.4894,-102.1206,3.78,"CO"
260,40.4706,-102.0911,2.69,"CO"
200,40.4467,-102.0625,19.4,"CO"
NA,40.4472,-102.0889,51.4,"CO"
NA,40.4322,-102.0961,6.75,"CO"
265,40.4069,-102.0886,5.19,"CO"
NA,40.3967,-102.0625,31.7,"CO"
NA,40.3894,-102.1031,6.55,"CO"
NA,40.27,-102.2311,18.1,"CO"
NA,40.3097,-102.2281,6.25,"CO"
127,40.3214,-102.2075,5.28,"CO"
NA,40.2836,-102.1875,10.1,"CO"
190,40.3061,-102.4886,4.89,"CO"
NA,40.3408,-102.2072,4.49,"CO"
286,40.3717,-102.2275,4.79,"CO"
NA,40.3519,-102.2475,6.12,"CO"
NA,40.3575,-102.1939,4.9,"CO"
NA,40.3536,-102.1364,6.77,"CO"
380,40.3256,-102.1364,3.85,"CO"
NA,40.3008,-102.1397,4.87,"CO"
375,40.3069,-102.1806,8.99,"CO"
NA,40.3497,-102.1642,10.95,"CO"
280,40.9461,-102.13,3.41,"CO"
NA,40.3531,-102.1175,5.23,"CO"
125,40.36,-102.0831,8.76,"CO"
NA,40.3233,-102.0525,5.77,"CO"
NA,40.3364,-102.0947,7.31,"CO"
NA,40.3411,-102.07,6.49,"CO"
160,40.3072,-102.0747,8.56,"CO"
80,40.3056,-102.1183,6.78,"CO"
NA,40.2886,-102.0714,6.5,"CO"
90,40.2694,-102.0767,3.5,"CO"
NA,40.2728,-102.1019,1.14,"CO"
NA,40.2544,-102.0819,34.6,"CO"
NA,40.1694,-102.2367,4.1,"CO"
NA,40.2081,-102.2425,6.53,"CO"
NA,40.2417,-102.24,6.92,"CO"
NA,40.1542,-102.2431,1.47,"CO"
118,40.1369,-102.1917,1.87,"CO"
92,40.1619,-102.1889,3.8,"CO"
NA,40.1725,-102.1883,5.33,"CO"
60,40.1925,-102.1889,5.24,"CO"
NA,40.2072,-102.1933,7.85,"CO"
175,40.215,-102.1356,4.41,"CO"
NA,40.2289,-102.1481,2.35,"CO"
NA,40.1333,-102.2053,3.62,"CO"
200,40.1764,-102.1714,5.77,"CO"
NA,40.1817,-102.1386,7.04,"CO"
NA,40.1456,-102.1058,2.45,"CO"
NA,40.1886,-102.0839,3.15,"CO"
NA,40.2156,-102.0814,2.78,"CO"
30,40.2414,-102.0742,6.11,"CO"
NA,40.2069,-102.0564,2.22,"CO"
NA,40.1858,-102.0519,5.45,"CO"
220,40.1614,-102.0597,7.04,"CO"
NA,40.1558,-102.0833,2.57,"CO"
NA,40.2072,-102.0911,2.39,"CO"
NA,40.1633,-102.0972,3.63,"CO"
NA,40.1417,-102.1236,2.26,"CO"
NA,40.1364,-102.0528,3.71,"CO"
136,40.0158,-102.1794,6.33,"CO"
165,40.0169,-102.1472,4.65,"CO"
150,40.0308,-102.1322,6.72,"CO"
NA,40.0597,-102.1328,4.61,"CO"
80,40.0736,-102.1639,13.9,"CO"
180,40.0453,-102.1869,7.84,"CO"
147,40.0319,-102.1781,6.37,"CO"
NA,40.0025,-102.2314,5.98,"CO"
320,40.0317,-102.2383,7.09,"CO"
NA,40.0608,-102.2258,7.49,"CO"
NA,40.0778,-102.2467,7.88,"CO"
NA,40.0978,-102.1583,1.98,"CO"
NA,40.0892,-102.1806,8.4,"CO"
80,40.0972,-102.2267,6.06,"CO"
NA,40.1119,-102.2258,4.28,"CO"
NA,40.1053,-102.1186,7.42,"CO"
NA,40.1128,-102.1044,3.01,"CO"
NA,40.08,-102.1147,22.3,"CO"
NA,40.075,-102.0811,15.2,"CO"
NA,40.1128,-102.0564,5.57,"CO"
NA,40.0919,-102.0586,1.87,"CO"
116,40.0317,-102.0617,10.17,"CO"
NA,40.0106,-102.0589,41.9,"CO"
NA,40.0319,-102.1119,8.52,"CO"
150,40.0325,-102.1242,7.93,"CO"
200,40.0464,-102.1022,9.38,"CO"
NA,40.1308,-103.9458,5.85,"CO"
NA,40.13,-103.9183,7.38,"CO"
60,40.1167,-103.905,94.3,"CO"
NA,40.1414,-103.9106,88.6,"CO"
NA,40.1439,-103.9464,9.38,"CO"
72,40.0664,-103.9064,86.1,"CO"
60,40.225,-103.9419,87.4,"CO"
NA,40.2322,-103.9239,106.7,"CO"
NA,40.2328,-103.9347,52.3,"CO"
NA,40.7614,-103.1022,86.8,"CO"
NA,40.7756,-103.1153,0.27,"CO"
NA,40.8214,-103.1122,1.2,"CO"
NA,40.8222,-103.1153,142.8,"CO"
NA,40.8417,-103.1156,35.5,"CO"
NA,40.8561,-103.0564,22.6,"CO"
NA,40.8342,-103.0258,8.94,"CO"
NA,40.7817,-103.0553,136.3,"CO"
NA,40.7917,-103.0564,0.53,"CO"
NA,40.8058,-103.0617,85.9,"CO"
NA,40.8125,-103.0361,0.31,"CO"
NA,40.7869,-103.0419,2.97,"CO"
NA,40.7892,-103.1486,2.34,"CO"
NA,40.8547,-103.1783,9.18,"CO"
NA,40.8189,-103.1917,7.01,"CO"
NA,40.7611,-103.2011,0.65,"CO"
NA,40.7608,-103.2333,0.41,"CO"
NA,40.8239,-103.3439,0.39,"CO"
NA,40.8,-103.3661,2.14,"CO"
92,40.0431,-103.9694,5.95,"CO"
NA,40.8194,-103.19,4.82,"CO"
NA,40.8192,-103.175,18.2,"CO"
55,40.3644,-103.9919,7.53,"CO"
NA,40.3203,-103.9797,2.06,"CO"
NA,40.2983,-103.9978,31.6,"CO"
NA,40.2778,-103.9872,33.5,"CO"
90,40.255,-103.9439,75.8,"CO"
NA,40.9931,-102.9833,2.72,"CO"
NA,40.9967,-102.9789,1.67,"CO"
NA,40.9944,-102.9744,0.88,"CO"
NA,40.9417,-102.9961,2.57,"CO"
NA,40.9497,-103.0181,1.84,"CO"
NA,40.9489,-103.0783,1.18,"CO"
NA,40.9411,-103.0756,1.53,"CO"
NA,40.9392,-103.0931,5.41,"CO"
NA,40.0753,-103.9936,26.6,"CO"
NA,40.0142,-103.8661,61.8,"CO"
NA,40.2181,-103.9372,37.6,"CO"
70,40.2178,-103.9239,55.1,"CO"
68,40.2242,-103.9239,47.8,"CO"
NA,40.9444,-103.8814,2.65,"CO"
NA,40.9808,-103.9233,6.69,"CO"
NA,40.975,-103.9803,5.35,"CO"
NA,40.9575,-103.9769,4.54,"CO"
NA,NA,NA,6.23,"CO"
NA,40.9369,-103.9789,6.58,"CO"
NA,40.9089,-103.9697,2.7,"CO"
NA,40.8828,-103.9386,8.96,"CO"
NA,40.9217,-103.9203,9.44,"CO"
NA,40.8969,-103.8853,9.29,"CO"
NA,40.8822,-103.8742,5.07,"CO"
NA,40.9114,-103.8442,4.54,"CO"
170,40.9761,-103.8644,5.7,"CO"
NA,40.9883,-103.8247,3.38,"CO"
80,40.9533,-103.8108,8.06,"CO"
NA,40.9628,-103.8,6.38,"CO"
NA,40.9897,-103.7533,1.85,"CO"
