"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_Calcite_7_16","AM_A_Ca_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_Kaolinit_7_16","AM_A_K_7_17","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_P_7_17","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Serpent_7_16","AM_A_Se_7_18","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_S_7_17","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","LM_C_Zn_7_18","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Dolomite_7_19","LM_C_Gibbsite_7_19","bfi48grd","PRISM_30yrNorm","Best_Guess__ac_","GENERALIZE_Igneous_volcanic","GENERALIZE_Sedimentary_clastic","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Igneous_and_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Playa_sediments","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin","US_L3NAME_Arizona/New_Mexico_Mountains","US_L3NAME_Arizona/New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","As3Cat","spl3cat","spl5"
1610,"As","Dissolved",0,247315,"7360","13.5",21.0847321,0,0,0.6146305,0.9041333,0.4933066,56.9469833,8.4859324,24.5500183,5.5183959,17.2362862,0.0716917,2.7595427,0,1.9841918,11.695282,0,0,0.0787947,0,0.0230691,0,2.0990217,1.8045789,28.4690914,26.4462109,0.5256779,575.6677856,1.5303346,0.7529281,9.8180122,12.4279289,0,49.7101479,0,0,576.6480713,50.1625671,83.8533096,0.4332698,6.3654075,0,0.2498559,1.5269051,135.5392456,0.0328366,0,0.1223764,9.0496254,0.2552009,0.5366907,8.8309441,0.4524522,0.6300935,11.3775043,16.6296539,7.3105335,9.3092813,0,2.3566957,49.5121078,1.4936736,15.7939167,73.1425323,0.9864614,0.3344407,59.3240738,9.0398197,26.0595646,5.788805,1.6974646,18.6408176,2.2041214,13.1600323,0.0164701,1.8014923,29.6379337,30.3722,0.5897824,565.1594238,1.2037101,0.7911607,10.3070641,13.7076464,451.8108215,18.4000893,86.0020142,0.0386707,0.7078519,6.7893095,0.2818653,1.3005528,142.999176,0.0999284,8.9928846,0.2659714,0.5607131,2.3857598,55.865963,1.2177166,16.4138069,62.6906395,0.8632348,4.3888969,5.9687667,525.390564,1.3256062,0.2128188,0.6371279,0.4257711,60.2092628,8.5894804,22.6693592,5.6442204,15.0636225,1.8321632,12.4300098,0.0242229,0.0399124,1.7144525,29.5062618,24.4787216,0.4857841,586.1090088,1.4720602,0.71008,9.7244558,11.0207262,545.2736816,37.346283,86.0050735,0.0289317,0.4957665,6.0746474,0.2416055,1.4246471,126.7056503,0.1150469,8.7922335,0.2406189,0.5584206,2.3365648,42.6126137,1.3532406,15.98106,39.8683167,0.7628842,0,0,0.0965243,0,0.1094486,1.6629483,0,0,49.512352,0,7.1296206,2.9273729,0.7889481,16.5920277,7.5934029,20.6583481,0,0,0.0884347,0,0,57,445.1773987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"C1",TRUE,FALSE
511,"As","Dissolved",0.315,120216,"NULL","NULL",14.7879734,0,0.0129892,3.0876155,2.3593631,0.1577174,103.327301,9.6054459,36.7097816,5.9287295,15.1044979,0.3701603,0.5110621,0,3.1942027,18.3119221,0,0,0.0458421,0,0.0380904,1.6531106,0.1325451,2.382149,49.3845253,20.4749718,0.7472537,529.2985229,0.7880108,1.4792714,19.6420364,17.3343239,0,23.0853481,0.0129976,0.1045563,596.460022,40.6382866,108.4170456,0.5047857,10.5317459,0,0.2,2.9640999,180.8545074,0.0133551,0,0.1,20.026701,0.3308542,0.6554236,7.6182065,0.7286513,2.9493182,8.7288408,34.1892433,13.9474049,20.260498,0,2.812701,52.812912,1.9468981,32.8158379,56.4894142,3.8429775,0.1261237,94.7009964,8.9545784,34.2110329,5.0421176,0.83162,17.2630577,2.9555449,15.1920958,0.0330647,2.0688601,46.2565346,22.0648251,0.7988172,472.6167297,0.7592614,1.4736404,14.1755266,17.1032143,516.8410645,19.2285194,91.6471024,0.0145393,0.4062085,10.0512638,0.2,2.6749189,196.6121521,0.1,16.9772606,0.3462941,0.5250616,2.4246526,56.8775902,3.0725093,27.3931503,54.3712196,1,5.8782358,3.9821954,725.6467896,2.1966789,0.244772,1.9168234,0.1307494,99.9263153,8.9258795,40.6158867,5.6199894,14.2628727,3.4962814,15.5994225,0.029181,0.0689182,2.4513838,46.8693275,19.1894188,0.7180014,542.0371094,0.858856,1.541096,20.003643,16.6950359,671.8736572,24.5673809,101.3669205,0.0136569,0.4772124,10.4428082,0.2,3.3386445,184.6255035,0.1,19.606432,0.3539469,0.6088185,2.9240706,59.7993546,2.3306682,31.2792549,58.3912163,6.2769723,0,0,0.0894582,0,1.5948249,0.4743563,0,0.1230919,37.1841469,0,7.2228642,1.1301947,5.8690248,33.9066162,12.7011948,14.5666704,0,0,0.7077524,0,0,15,133.6884918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"C1",TRUE,TRUE
605,"As","Dissolved",0.44,49610,"4741","86",16.4291611,0.0939293,0,3.5853693,2.8707397,0.1686321,42.7285385,11.3500175,35.6536942,6.0770764,16.0648804,0.4678822,1.1866093,0.2434173,2.1353891,9.309392,0,0,0.3445552,0,0.0133349,0,2.2868128,1.4813901,21.6766872,16.5637512,0.8153301,453.790863,0.5430248,0.6506613,12.097476,23.5594215,0,14.7474804,0,1.7753381,557.8981934,52.5154991,60.4177132,0.5515071,7.5280628,0,0.2256209,1.0214449,181.6036072,0.0174017,0,0.1,5.949913,0.2959375,0.3309702,5.5643077,0.2201222,3.91538,8.1680517,15.0686378,5.1765494,9.9890013,0.119762,1.5241902,51.6705132,0.7574341,14.1082392,42.5047569,3.8879542,0.1199228,40.7449074,7.6331935,28.2124634,7.0212336,1.34632,14.1172686,1.7954764,9.2942419,0.0139941,1.4982924,20.6081371,18.6234455,0.7040228,344.0082092,0.5850074,0.4796956,10.0772104,20.0689659,472.5914001,13.9631672,60.9065514,0.0180397,0.5202607,5.6410151,0.23973,1.0803255,159.6681213,0.1,6.0097013,0.2311196,0.3444902,1.6048712,43.7352028,0.7372869,13.199398,37.0230293,1,3.8141317,4.1602383,516.6352539,1.029677,0.1354728,3.5395448,0.1680524,40.2507744,10.6045065,35.8673172,5.4080138,15.1194992,2.070076,7.9889183,0.012569,0.0291401,1.3259424,20.7394905,14.5456629,0.8771098,444.3823853,0.4921285,0.659485,10.9355192,24.5000191,551.5482178,14.8505507,51.3549652,0.0177557,0.4822977,6.6434484,0.2107711,0.8989102,188.6777954,0.1,5.129662,0.2911252,0.2745444,1.3643233,50.1237411,0.651341,12.7387838,44.2768288,7.0422559,0,0,0.2358506,0,0,3.230701,0,0.5819795,54.4835472,0,5.6858592,0.9371416,7.5860405,11.0120382,4.9812407,15.8356514,0,0.0130887,0.9159788,0.3112479,0,26,201.3569946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C1",TRUE,TRUE
1018,"As","Dissolved",0.74,51381,"5780","NULL",12.9544277,0.1502193,0,1.8728153,1.472294,0.128031,45.1108971,5.6428795,13.8743792,5,11.8955641,0.3635475,1.0287282,1.03083,1.2868341,8.2961483,0,0,0.0206086,0,0.0130802,0,0.9854562,1.6985978,22.4112244,19.3414097,0.5865623,322.477356,0.5183625,0.7086709,7.2314119,8.7683125,0,14.6432495,0,0.0602148,316.8259583,58.317791,68.9088058,0.5956756,5.2717786,0,0.205136,1.0421057,152.8622284,0.0211797,0,0.1,7.1585369,0.1844765,0.4456381,6.0892467,0.9165164,2.906462,7.7624187,16.5756207,8.565958,8.3753672,0.2840151,1.7069814,32.829731,0.7068049,13.7373562,33.8584557,2.687624,0.1385511,39.1360626,5.1106591,13.1776371,5.2402625,1.0229571,9.9139671,1.31264,9.0684795,0.0156196,1.6923604,19.7827435,20.523035,0.7547895,275.0285339,0.5525593,0.7812635,7.3936305,9.3642254,304.8235779,12.5996361,68.5284958,0.067387,0.678155,4.3576117,0.2325206,1.0408727,179.7144165,0.1,6.7631707,0.1707617,0.4507724,1.8588974,35.0381622,0.7570109,13.135231,30.35989,1,4.0358548,4.1378851,567.0887451,1.2048247,0.1410307,1.6160076,0.1087493,44.8955956,5.1183028,14.2338028,5.0604696,12.2594643,1.2727123,7.8368325,0.0121061,0.0263687,1.5732629,22.6737309,18.6717377,0.6021486,356.7445679,0.4620045,0.7362503,7.1201801,8.5933399,333.28302,16.4610195,67.8979263,0.0199513,0.5411922,4.8346663,0.2,0.9782942,154.3044891,0.1,7.3088026,0.1885722,0.4768094,1.6832018,33.3150978,0.6535835,12.9039888,34.5885048,4.6873159,0,0.1982365,0,0,0,0.3445863,0,0,55.613308,0,5.5240192,2.1531951,6.107975,11.8568983,6.0140939,17.0778866,0,0,0.7384406,1.5397491,0,42,235.5708008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C1",TRUE,FALSE
1989,"As","Dissolved",4,151057,"4522.08","18",19.67309,0.2237784,0,1.7898046,1.5366205,0.4475983,52.3434181,6.3485351,26.3356266,5.3485317,13.3440609,0.3809551,3.0839312,1.2709923,1.7052815,10.4374857,0,0.3433843,0.0543135,0,0.0178517,0,2.3877831,1.6195056,25.1845608,26.1102009,0.714453,261.0101318,1.4995565,0.6188743,7.8864536,13.0336628,0,20.9162083,0,0,512.4719238,53.5515022,70.468071,0.7285987,5.5397611,0,0.4362665,1.3835614,117.0862503,0.1072943,0,0.1,8.0877209,0.1894132,0.4854732,8.5025272,0.4256229,3.0668385,11.7121401,12.7633495,5.7505598,6.9861283,0.2215828,2.3622539,59.1931458,0.8569924,13.8482037,65.3846893,3.704047,0.3887249,50.8814468,7.3828459,29.2808514,5.867938,1.4702363,16.1953526,1.9389635,12.0900002,0.0231189,1.5742948,26.2649784,33.531456,0.9484236,262.2872925,1.6152586,0.7086394,7.9847379,14.7545967,450.4060059,18.0123215,77.3686905,0.5868317,0.8585019,6.4481101,0.6456301,1.3072361,163.5556488,0.1,8.3625069,0.2069286,0.5106406,2.4645054,76.870369,1.1721371,13.8827991,50.7481003,1,3.955373,5.701725,517.0756836,1.126973,0.2574052,1.4006095,0.4954712,51.2884102,6.6906157,24.268198,5.5362792,15.3824987,1.7235923,11.5139799,0.023221,0.0356441,1.5700243,25.7757912,24.003664,0.6951098,284.6929626,1.3545274,0.6039888,7.6792579,11.9291601,499.7632141,22.6633701,74.8647308,0.1121129,0.7804707,5.3746252,0.452925,2.2201693,115.0684891,0.1,8.1082191,0.1814689,0.5045749,2.38412,57.1057281,0.8833739,13.1328678,59.6736183,5.0525117,0,2.4471762,0,0,0,3.2961414,0,0,47.7996864,0,8.558773,0.750684,7.1926031,10.40765,4.2382627,19.8104496,0,0,0.8794224,1.9903991,0,72,253.1359863,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"C1",TRUE,TRUE
1902,"As","Dissolved",0.73,152533,"6121","16.2",22.1851196,0,0,0.4603458,0.982314,0.6568511,64.2723618,9.7079811,24.8699474,6.1915317,30.2289162,0.0547361,2.9797001,0,2.5306923,13.1515026,0,0,0.2363964,0,0.0247844,0.0380324,2.3273835,1.7181782,31.3961735,30.9676933,0.5664655,960.3410034,1.7984567,0.7139153,11.2038269,11.6072655,0,74.7526398,0,0,754.2266846,48.1508713,85.5247574,1.5434355,7.2832651,0,0.2699963,1.6404973,197.9917603,0.038899,0.0609138,0.1531055,9.5792952,0.2695342,0.6710407,9.5198345,0.497765,0.4652193,12.6054916,16.5113068,6.8416238,9.6614447,0,2.534766,61.6925964,1.7030699,17.5213737,135.5514374,2.3348267,0.4728198,70.0193863,9.2221308,26.817915,6.1900101,2.6872265,22.5670853,2.4766665,13.3354692,0.0195157,1.7533424,34.801136,34.5457191,0.6398459,722.1043701,1.2646667,0.7632116,10.9591961,12.7706652,632.6599121,36.4273376,86.7949677,0.0340387,0.7244066,7.0563178,0.3066756,1.4424642,216.037674,0.1066813,9.357172,0.2712103,0.5663875,2.6864891,61.4744339,1.3098037,19.9286175,97.0440674,1.6722223,4.9645495,7.6543574,599.5809326,1.4021989,0.4283798,0.8976933,0.7896227,65.3065186,9.6972952,23.5913887,6.173902,32.497303,2.4314542,13.2990417,0.0310905,0.0685972,1.6764582,31.7335777,30.1351776,0.5705425,876.8961182,1.790284,0.6773109,10.627594,11.0160036,823.2952881,85.1330566,84.6713028,0.0475682,1.4542487,6.9536438,0.2806537,2.5759625,194.6566925,0.1628767,9.3935223,0.2569679,0.6318247,2.5436373,54.1406174,1.8004682,18.3314209,169.513916,3.2930996,0,0,0.0633994,0,0.053854,2.6833136,0,0,45.0225067,0,9.807869,0.8361557,3.3414965,16.093338,6.6102691,21.6178303,0,0,0.4033964,0,0,63,277.0065918,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"C1",TRUE,TRUE
1501,"As","Dissolved",1,246432,"6490","59",24.8717518,0,0.0392446,1.6781105,1.5616795,0.560455,62.6349144,10.2776814,26.9332561,8.5351915,22.5470104,0.2262905,3.8314862,0.1665128,2.3788152,13.59237,0,0,0.1655159,0,0.0303091,0,1.8029089,1.8980184,30.7346134,28.1981106,0.6305737,902.4520874,1.4440156,0.9545327,11.6207037,14.282321,0,72.4880447,0,0,725.0982056,39.4900398,99.0822144,0.4868064,7.5699139,0,0.2630811,1.622633,173.8327026,0.0350197,0,0.1486298,9.0465403,0.2997156,0.5767985,10.1385593,0.6984719,1.8837976,12.4675655,21.0933113,8.884388,12.1985121,0,2.6086352,61.0091286,1.7949228,17.2631207,119.6961594,2.0336587,0.2904826,68.8518906,10.9121675,27.5103893,8.0845842,1.3880371,22.1172485,3.0434992,17.9071789,0.022562,1.9661193,34.3056641,31.8137951,0.8006366,669.4246216,1.3099332,0.9549404,14.5847731,15.1866884,543.8426514,35.3082733,91.2206039,0.0266611,0.7032059,9.2651596,0.3100446,1.5487921,240.4261627,0.1066368,10.4707212,0.3452019,0.6423895,2.9804127,78.2055435,1.4063127,18.852108,101.2458267,0.9429995,5.544064,5.4998665,668.9849854,1.4962924,0.3309979,1.3700091,0.5461133,62.5826416,10.2268915,26.7403755,7.4344554,22.3999882,2.310441,14.3406096,0.0340343,0.0625822,1.8909451,31.33358,27.2499504,0.608559,871.942688,1.5708088,0.9725212,11.8059387,13.3896599,727.0620117,69.0254745,93.9593124,0.0370988,0.6220581,7.3049212,0.2926828,1.4759481,173.0072021,0.148734,9.0804472,0.2885118,0.5793021,2.632875,55.7329292,1.6474204,16.6278133,98.3616486,2.3029535,0,0,0.0532226,0,0.1086477,3.4353731,0,0,31.9071503,0,8.1456261,5.9257956,2.8690166,22.7171898,8.172657,20.5562477,0,0,0.3458631,0.588181,0,65,457.4606018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"C1",FALSE,FALSE
372,"As","Dissolved",0,48164,"6895","NULL",25.9201717,0,0,2.2187357,2.7312839,0.2647539,68.0850906,21.4366741,102.0428314,5.9106727,37.6507645,0.4190685,1.4798353,1.0617096,3.8587418,13.3913889,0,0,0.6135964,0.1860978,0.0193736,0.1839891,2.381964,1.295844,33.8905067,20.6703262,1.1916004,746.1234131,0.7133849,0.8805116,18.1871014,49.706974,0.0739561,18.0104256,0,2.9494886,800.3336792,36.0657845,56.2399216,0.9414124,13.4711952,0,0.2672826,1.6086334,233.9236145,0.0206775,0,0.1,8.2019148,0.5325165,0.3172182,7.2649732,1.7835954,3.3458059,11.1118259,21.2423954,4.4006705,17.9488506,0.0944277,1.8344536,91.2706604,0.9911032,19.9703999,66.1426239,3.9224911,0.1466949,61.0799484,18.9557705,104.0464859,5.7896843,1.4891237,32.2296677,3.8178322,13.9382811,0.0180028,1.2794306,30.1928654,25.3636608,1.1461153,690.6223145,0.7833423,0.8144612,16.8790455,63.0511017,776.8934937,15.5816383,54.1505966,0.0200767,1.3277272,12.4821825,0.248282,1.5272573,206.1548767,0.1,7.7338634,0.4793479,0.334262,1.6234027,87.5970383,1.0066056,18.3085194,60.2637901,1,5.5599618,8.5151863,551.2598877,1.6111698,0.184642,2.8522797,0.274823,61.4946365,23.3962669,123.89254,5.3830972,37.8544655,4.034565,12.5706425,0.0212509,0.0531489,1.2006501,31.1489658,19.539093,1.3395913,794.6957397,0.6952426,0.9603516,18.5977802,57.4292984,780.1240845,26.5195198,50.9959183,0.0228384,0.9422911,13.1487598,0.2497206,1.617359,244.3795471,0.1,7.6319685,0.5696408,0.2901089,1.7947303,97.1518021,0.9633994,18.4312782,76.4188766,5.604218,0,0,0.6795952,0,0,4.9258399,0,1.5638579,34.2284737,0,6.8201404,4.5119848,6.3434386,16.0965214,3.5592523,27.7003994,0,0,0.7728537,0.5102655,0,34,550.0609131,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1",TRUE,TRUE
1417,"As","Dissolved",11.1,264431,"3026.7","164",15.6588297,0,0.0284064,3.0353553,2.1784441,0.1680043,41.233078,7.1922345,32.7758293,5.5582356,15.0173273,0.6542134,1.760963,1.9558958,1.7985443,8.3440418,0,0,0,1.2683764,0.01718,0.5901925,1.2605976,1.5897471,20.9724789,24.7912083,0.8919924,465.2770691,0.7185976,0.4816741,7.1572719,14.9470177,0.2275002,13.9714336,0,0,564.7943726,59.5207977,63.1880608,0.5474634,5.4041562,0,0.2058132,1.0817167,145.6389618,0.0272747,0,0.1,6.5803051,0.1831958,0.3852053,6.1342764,0.2490034,5.270288,7.7944493,11.6814117,4.7932587,6.5682125,0.9651665,1.6448767,46.7827148,0.793205,11.1204643,43.5060463,3.8439043,0.1264017,43.0310745,7.7753782,29.0205288,5.3866806,1.6381279,16.7013874,1.8098458,9.3132687,0.0198731,1.4993441,22.944952,27.1545372,0.9655303,394.4224243,0.6643302,0.3697707,7.0189252,15.7891045,440.4611511,12.11061,64.7658081,0.1343305,0.5761888,5.9696465,0.2064741,1.1228013,157.9752197,0.1,6.8402152,0.1644366,0.4321481,1.9749551,49.3131561,1.0285424,12.8572092,41.8951378,1,3.6058149,5.2865963,433.9719543,1.1562672,0.1643438,2.446454,0.1656345,44.3985367,6.8321877,28.4971638,5.1768026,13.6078424,1.7621639,8.724885,0.015558,0.0280712,1.5818412,22.4636326,22.0988083,0.975806,429.3871155,0.7108279,0.5090066,6.4988041,14.5178041,580.5978394,15.9967089,65.1132812,0.0240015,0.5179641,5.5741668,0.2130836,1.0579509,139.3660278,0.1,7.0392904,0.1674772,0.3816075,1.6241803,45.9978256,0.7686052,11.2543116,42.7214012,6.9133811,0,0.7831317,0.1272124,1.295239,0.4136451,0.8652166,0,0,54.6301498,0,7.7844996,1.2167052,8.4482985,9.0342703,4.3083415,15.2333708,0,0,1.0483408,1.889562,0,68,260.7532959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"C3",TRUE,TRUE
1428,"As","Dissolved",0,247063,"6240","50",21.7463856,0,0,0.7088919,0.9912614,0.5097449,59.0059967,8.9934464,23.5624561,5.5280089,19.0184765,0.0823995,2.8656957,0,2.1084909,12.3104677,0,0,0.1246583,0,0.0245388,0,1.8840367,1.8502554,29.3305264,25.3216362,0.5198282,588.8530884,1.4400007,0.8612412,10.2374992,12.6221256,0,55.1395683,0,0,619.4298706,46.8279839,84.9608154,0.4398775,6.8004589,0,0.2469547,1.4688593,142.9500122,0.0341483,0,0.1301184,8.9062624,0.2645247,0.5415269,8.5754728,0.5859028,0.7150903,11.1097755,18.6227837,8.238905,10.457346,0,2.3997395,51.7159309,1.5389268,16.4594688,87.4333038,1.2566931,0.3168648,61.8421478,9.5340986,25.8039341,5.7793851,1.5675805,19.5478401,2.4842331,15.0702848,0.0183753,1.8417217,30.9334393,29.2489014,0.6189023,560.8240356,1.2051784,0.8613759,11.7069073,13.8978252,457.1467896,23.9273186,86.5075912,0.0394756,0.7335874,7.668149,0.275555,1.4011652,165.3137817,0.1023691,9.3867092,0.2867637,0.5747184,2.5436316,63.0364075,1.2511474,17.6665516,75.4458618,0.8808184,4.7343664,5.8330965,578.3746338,1.4230491,0.2304586,0.7106517,0.4445724,61.0514641,9.0246916,21.8624935,5.6306529,16.192831,1.9298263,13.0528545,0.0250091,0.0461947,1.7632611,30.3053513,23.861721,0.4865958,593.4271851,1.4046031,0.8153629,10.0794783,11.2848063,573.515686,43.94207,86.0023193,0.0302207,0.5055824,6.4902534,0.2481714,1.3450618,133.3455963,0.1244428,8.8597994,0.2492169,0.5567457,2.3964348,45.0643196,1.3757917,16.2625237,59.0254898,1.2858877,0,0,0.0990931,0,0.1082692,3.2217391,0,0,45.1693115,0,8.0755119,3.5860229,1.3025495,17.8420296,7.6354713,20.6719856,0,0,0.1482124,0,0,62,373.0149841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"C1",FALSE,FALSE
