"welldpth","latitude","longitude","u_dn_ppb","u_fl_ppb","state"
NA,37.9928,-108.0219,NA,0.21,"CO"
NA,37.9772,-108.3617,3.4,3.4,"CO"
NA,37.9575,-108.3186,NA,1.17,"CO"
NA,37.9833,-108.31,NA,2.15,"CO"
NA,37.9064,-108.3344,NA,0.89,"CO"
NA,37.9072,-108.3333,NA,1.48,"CO"
NA,37.91,-108.3731,NA,0.95,"CO"
NA,37.9561,-108.3425,NA,2.13,"CO"
NA,37.9775,-108.2847,NA,0.3,"CO"
NA,37.9442,-108.3103,NA,0.44,"CO"
NA,37.9528,-108.2858,NA,0.22,"CO"
NA,37.9922,-108.2925,NA,0.1,"CO"
NA,37.9697,-108.2897,NA,1.85,"CO"
NA,37.9608,-108.2519,NA,0.26,"CO"
NA,37.9683,-108.1961,NA,0.45,"CO"
NA,37.97,-108.1947,NA,0.72,"CO"
NA,37.9361,-108.1672,NA,0.23,"CO"
NA,37.9517,-108.1264,NA,0.2,"CO"
NA,37.9239,-108.1319,NA,0.45,"CO"
NA,37.9206,-108.1303,NA,0.1,"CO"
NA,37.9697,-108.1058,NA,0.82,"CO"
NA,37.9919,-108.1097,NA,0.37,"CO"
NA,37.9272,-108.205,NA,0.1,"CO"
NA,37.8964,-108.1944,NA,0.16,"CO"
NA,37.8958,-108.1928,NA,0.1,"CO"
NA,37.9189,-108.1636,NA,0.1,"CO"
NA,37.91,-108.1733,NA,0.1,"CO"
NA,37.9103,-108.1717,NA,0.19,"CO"
NA,37.8969,-108.1578,NA,0.1,"CO"
NA,37.915,-108.1719,NA,0.1,"CO"
NA,37.8661,-108.1583,NA,0.3,"CO"
NA,37.845,-108.1692,NA,0.1,"CO"
NA,37.8822,-108.055,NA,0.1,"CO"
NA,37.8831,-108.0606,NA,0.1,"CO"
NA,37.9086,-108.0581,NA,0.1,"CO"
NA,37.9392,-108.0361,NA,0.17,"CO"
NA,37.9428,-108.0347,NA,0.37,"CO"
NA,37.9617,-108.0372,NA,0.22,"CO"
NA,37.8817,-108.0072,NA,0.3,"CO"
NA,37.7653,-108.1031,0.4,0.4,"CO"
NA,37.7708,-108.0936,NA,0.16,"CO"
NA,37.7717,-108.0919,NA,0.1,"CO"
NA,37.7814,-108.0892,NA,0.24,"CO"
NA,37.7806,-108.0864,NA,0.16,"CO"
NA,37.7875,-108.0653,NA,0.1,"CO"
NA,37.7992,-108.0631,NA,0.22,"CO"
NA,37.8153,-108.0606,NA,0.1,"CO"
NA,37.8158,-108.0619,NA,0.16,"CO"
NA,37.8311,-108.0428,NA,0.22,"CO"
NA,37.4797,-108.0606,NA,0.16,"CO"
NA,37.5375,-108.1342,NA,0.1,"CO"
NA,37.5392,-108.1347,NA,0.15,"CO"
NA,37.5528,-108.1569,NA,0.25,"CO"
NA,37.3864,-108.4383,NA,0.22,"CO"
NA,37.5225,-108.1764,1,1,"CO"
NA,37.5239,-108.2225,NA,0.1,"CO"
NA,37.5294,-108.2328,NA,0.1,"CO"
NA,37.4447,-108.3744,NA,0.56,"CO"
NA,37.4372,-108.3528,NA,0.1,"CO"
NA,37.5047,-108.2719,NA,0.1,"CO"
NA,37.4911,-108.21,NA,0.47,"CO"
NA,37.4739,-108.2494,NA,0.1,"CO"
NA,37.4744,-108.2869,NA,0.1,"CO"
NA,37.4758,-108.2878,NA,0.1,"CO"
NA,37.4147,-108.3039,NA,0.1,"CO"
NA,37.4553,-108.2258,NA,0.44,"CO"
NA,39.2311,-108.8661,NA,10.13,"CO"
NA,37.4272,-108.2669,NA,0.1,"CO"
NA,37.4278,-108.2678,NA,0.1,"CO"
NA,37.5683,-108.3336,NA,0.44,"CO"
NA,37.5497,-108.3336,NA,0.1,"CO"
NA,37.4572,-108.1433,NA,0.21,"CO"
NA,37.4561,-108.145,NA,0.37,"CO"
NA,37.46,-108.1583,NA,0.29,"CO"
NA,37.4647,-108.1856,NA,0.54,"CO"
NA,37.4478,-108.2161,NA,0.1,"CO"
NA,37.4322,-108.2336,NA,0.54,"CO"
NA,37.4114,-108.23,NA,0.42,"CO"
NA,37.4239,-108.3181,NA,0.74,"CO"
NA,37.5922,-108.3547,NA,0.32,"CO"
NA,37.6031,-108.3461,NA,0.4,"CO"
NA,37.6097,-108.3381,NA,0.8,"CO"
NA,37.7,-108.3575,NA,0.77,"CO"
NA,37.7106,-108.3094,NA,0.19,"CO"
NA,37.695,-108.3281,NA,0.1,"CO"
NA,37.6822,-108.3425,NA,0.43,"CO"
NA,37.6686,-108.3247,NA,0.38,"CO"
NA,37.6489,-108.3025,NA,0.1,"CO"
NA,37.6608,-108.2736,NA,0.61,"CO"
NA,37.6872,-108.2569,NA,0.1,"CO"
NA,37.6969,-108.1942,NA,0.1,"CO"
NA,37.7419,-108.2406,NA,0.1,"CO"
NA,39.2175,-108.8039,NA,3.18,"CO"
NA,37.7628,-108.2169,NA,0.1,"CO"
NA,37.7622,-108.2186,NA,0.21,"CO"
NA,37.74,-108.2458,NA,0.1,"CO"
NA,37.7239,-108.2333,NA,0.18,"CO"
NA,37.7333,-108.2208,NA,0.4,"CO"
NA,37.7297,-108.1964,NA,0.19,"CO"
NA,37.7297,-108.1667,NA,0.8,"CO"
NA,37.7367,-108.1547,NA,0.1,"CO"
NA,37.7339,-108.155,NA,0.29,"CO"
NA,37.7856,-108.1561,NA,0.3,"CO"
NA,37.8253,-108.1175,NA,0.1,"CO"
NA,37.815,-108.1531,NA,0.22,"CO"
NA,37.8153,-108.1553,NA,0.16,"CO"
NA,37.8017,-108.2186,NA,0.1,"CO"
NA,37.8008,-108.2739,NA,0.36,"CO"
NA,37.8161,-108.2928,NA,0.48,"CO"
NA,37.8164,-108.2947,NA,0.8,"CO"
NA,37.7719,-108.2711,NA,0.38,"CO"
NA,37.7567,-108.3003,NA,1.74,"CO"
NA,37.7669,-108.3342,NA,0.98,"CO"
NA,37.7214,-108.3558,NA,0.66,"CO"
NA,37.7625,-108.3628,NA,0.71,"CO"
NA,37.7481,-108.3586,NA,0.9,"CO"
NA,37.8231,-108.3583,NA,4.91,"CO"
NA,37.8536,-108.375,NA,6.81,"CO"
NA,37.8547,-108.375,NA,1.04,"CO"
NA,37.8653,-108.3656,NA,1.52,"CO"
NA,37.8483,-108.2769,NA,0.3,"CO"
NA,37.8342,-108.3392,NA,0.23,"CO"
NA,37.8483,-108.3275,NA,2.71,"CO"
NA,37.8586,-108.3458,NA,2.16,"CO"
NA,37.6603,-108.1408,NA,0.1,"CO"
NA,37.6506,-108.1614,0.5,0.5,"CO"
NA,37.6372,-108.185,NA,0.16,"CO"
NA,37.6294,-108.2111,NA,0.3,"CO"
NA,37.6228,-108.1997,NA,0.1,"CO"
NA,37.6142,-108.2386,NA,0.26,"CO"
NA,37.6256,-108.1447,NA,0.38,"CO"
NA,39.2178,-108.8008,NA,16.24,"CO"
NA,37.6039,-108.2258,NA,0.19,"CO"
NA,37.5922,-108.21,NA,0.26,"CO"
NA,37.5908,-108.2097,NA,0.81,"CO"
NA,37.7856,-108.1575,NA,0.19,"CO"
NA,37.7131,-108.0347,NA,0.1,"CO"
NA,37.7225,-108.0294,NA,0.29,"CO"
NA,37.7392,-108.02,NA,0.1,"CO"
NA,37.6978,-108.0306,NA,0.17,"CO"
NA,37.6936,-108.0278,NA,2.01,"CO"
NA,37.6839,-108.0347,NA,0.1,"CO"
NA,37.6828,-108.035,NA,0.1,"CO"
NA,37.6683,-108.0375,NA,0.52,"CO"
NA,37.0831,-108.7536,NA,7.97,"CO"
NA,37.6533,-108.0433,NA,1.17,"CO"
NA,37.6439,-108.0089,NA,1.2,"CO"
NA,37.6433,-108.0086,NA,1.09,"CO"
NA,37.6442,-108.0058,NA,0.5,"CO"
NA,37.6389,-108.0592,NA,0.17,"CO"
NA,37.6228,-108.0683,NA,1.05,"CO"
NA,37.6356,-108.0614,NA,2.08,"CO"
NA,37.6414,-108.0653,NA,0.86,"CO"
NA,37.6106,-108.0897,NA,1.13,"CO"
NA,37.6428,-108.0789,NA,0.31,"CO"
NA,37.6419,-108.0786,NA,0.31,"CO"
NA,37.6142,-108.0392,NA,0.1,"CO"
NA,37.5997,-108.1114,NA,0.1,"CO"
NA,37.5983,-108.1117,NA,0.33,"CO"
NA,37.5731,-108.0744,NA,0.1,"CO"
NA,37.5631,-108.0619,NA,0.16,"CO"
NA,37.5622,-108.0633,NA,1.24,"CO"
NA,37.5922,-108.1331,NA,1.52,"CO"
NA,37.5881,-108.1472,NA,0.1,"CO"
NA,37.5861,-108.1631,NA,0.1,"CO"
NA,37.5742,-108.1858,NA,0.97,"CO"
NA,37.5739,-108.1875,NA,1,"CO"
NA,37.5706,-108.2603,NA,1.77,"CO"
NA,37.5889,-108.3192,NA,0.48,"CO"
NA,37.5944,-108.3156,NA,0.2,"CO"
NA,37.5958,-108.3167,NA,0.3,"CO"
NA,37.6111,-108.2942,NA,0.59,"CO"
NA,37.6183,-108.2747,NA,0.2,"CO"
NA,37.5714,-108.3672,NA,0.1,"CO"
NA,37.6847,-108.1264,NA,0.1,"CO"
NA,37.6892,-108.1742,NA,0.46,"CO"
NA,37.6814,-108.2158,NA,0.1,"CO"
NA,37.6822,-108.2156,NA,0.1,"CO"
NA,37.6583,-108.2361,NA,0.1,"CO"
NA,37.6414,-108.26,NA,0.1,"CO"
NA,37.77,-108.1753,NA,0.1,"CO"
NA,37.7361,-108.2689,NA,0.17,"CO"
NA,37.0933,-108.5611,NA,2.01,"CO"
NA,37.0853,-108.7339,NA,2.44,"CO"
NA,37.1575,-108.5242,NA,0.55,"CO"
NA,37.2003,-108.6975,NA,11.5,"CO"
200,37.145,-108.7375,NA,1.37,"CO"
NA,37.1689,-108.7261,NA,0.02,"CO"
NA,37.1639,-108.7117,NA,2.24,"CO"
NA,37.2175,-108.6758,NA,1.18,"CO"
NA,37.2247,-108.6886,60.25,60.25,"CO"
NA,37.2383,-108.7644,NA,0.3,"CO"
NA,37.2411,-108.8078,NA,0.63,"CO"
NA,37.2378,-108.4056,NA,0.89,"CO"
NA,37.1764,-108.4986,NA,0.06,"CO"
NA,37.2406,-108.4947,NA,4.05,"CO"
NA,37.3281,-108.3756,NA,27.09,"CO"
NA,37.3061,-108.3867,138.53,138.53,"CO"
NA,37.3625,-108.445,NA,3.8,"CO"
NA,37.355,-108.4864,NA,0.4,"CO"
200,37.325,-108.5886,NA,0.81,"CO"
NA,37.3219,-108.59,NA,12.34,"CO"
40,37.3133,-108.59,NA,13.11,"CO"
NA,37.3128,-108.5775,NA,4.47,"CO"
50,37.2831,-108.6044,15.42,15.42,"CO"
50,37.3269,-108.5703,NA,4.76,"CO"
NA,37.3117,-108.5653,NA,11.11,"CO"
NA,37.3461,-108.5292,NA,16.24,"CO"
NA,37.3614,-108.59,NA,1.31,"CO"
NA,37.3706,-108.5814,NA,6.65,"CO"
NA,37.3706,-108.5939,NA,2.3,"CO"
NA,37.2636,-108.7889,NA,1.03,"CO"
NA,37.2578,-108.6439,NA,0.31,"CO"
NA,37.3256,-108.8856,NA,4.47,"CO"
NA,37.2681,-108.6389,NA,9.71,"CO"
NA,37.3425,-108.8042,NA,1.77,"CO"
NA,37.3381,-108.7208,NA,2.63,"CO"
NA,37.3264,-108.6631,NA,2.91,"CO"
NA,37.3247,-108.6619,NA,16.04,"CO"
NA,37.3067,-108.6575,NA,7.55,"CO"
NA,37.2897,-108.6389,NA,6.76,"CO"
50,37.4517,-108.5731,NA,2.25,"CO"
NA,37.4292,-108.5722,NA,1.49,"CO"
30,37.4142,-108.5603,NA,3.56,"CO"
NA,37.4014,-108.5322,NA,1.74,"CO"
NA,37.4189,-108.5175,NA,3.21,"CO"
NA,37.3861,-108.5017,NA,3.08,"CO"
100,37.3856,-108.5975,NA,7.79,"CO"
NA,37.9589,-109.1925,NA,1.32,"UT"
NA,37.3842,-108.5411,NA,1.14,"CO"
NA,37.4,-108.5892,NA,2.99,"CO"
NA,37.4381,-108.5931,NA,4.57,"CO"
20,37.4319,-108.4764,NA,4.52,"CO"
20,37.4183,-108.4125,NA,0.77,"CO"
NA,37.6206,-108.3975,NA,0.18,"CO"
NA,37.4586,-108.6089,NA,1.65,"CO"
NA,37.575,-108.5572,NA,1.51,"CO"
NA,37.6158,-108.5628,NA,0.17,"CO"
NA,37.6158,-108.5681,NA,0.01,"CO"
NA,37.5128,-108.6286,NA,0.81,"CO"
NA,37.7283,-108.9869,NA,1.71,"CO"
NA,37.7331,-108.9872,NA,2.1,"CO"
50,37.725,-108.9267,NA,0.25,"CO"
125,37.6814,-108.9892,NA,0.01,"CO"
NA,37.6528,-108.9411,NA,4.7,"CO"
45,37.6344,-108.9581,NA,1.93,"CO"
22,37.6053,-108.9992,NA,4.01,"CO"
25,37.5725,-108.8758,NA,1.36,"CO"
NA,37.5556,-108.8647,NA,5.54,"CO"
NA,37.5717,-108.7533,NA,4.38,"CO"
NA,37.5328,-108.7756,NA,5.73,"CO"
NA,37.5008,-108.7672,NA,4.6,"CO"
25,37.4992,-108.7839,NA,4.85,"CO"
NA,37.4894,-108.7539,NA,3.96,"CO"
300,37.4844,-108.7739,NA,6.49,"CO"
NA,37.4386,-108.7922,NA,1.72,"CO"
NA,37.4131,-108.7742,NA,3,"CO"
NA,37.3914,-108.845,NA,5.13,"CO"
NA,37.4981,-108.7008,NA,3.87,"CO"
30,37.4931,-108.6639,NA,1.77,"CO"
NA,37.4719,-108.6889,NA,1.42,"CO"
150,37.4553,-108.6817,NA,1.04,"CO"
140,37.4564,-108.72,27.19,27.19,"CO"
NA,37.4419,-108.7389,NA,1.7,"CO"
NA,37.4425,-108.6525,NA,0.35,"CO"
NA,37.4139,-108.7192,NA,2.6,"CO"
NA,37.4258,-108.6789,NA,1.77,"CO"
NA,37.4139,-108.6539,NA,0.8,"CO"
NA,37.4147,-108.6469,NA,0.07,"CO"
NA,37.3853,-108.6456,NA,0.21,"CO"
NA,37.3931,-108.6911,NA,2.39,"CO"
NA,37.3925,-108.6894,NA,1.02,"CO"
NA,37.3969,-108.6678,NA,2.33,"CO"
NA,37.3972,-108.6486,NA,1.37,"CO"
NA,37.5114,-108.7275,NA,4,"CO"
NA,37.5197,-108.6986,NA,0.09,"CO"
NA,37.5047,-108.6769,NA,0.86,"CO"
25,37.4875,-108.5692,NA,1.83,"CO"
NA,37.7433,-108.4433,NA,0.15,"CO"
NA,37.8058,-108.4906,NA,4.69,"CO"
NA,37.8403,-108.7606,NA,0.63,"CO"
NA,37.8483,-108.7075,NA,0.03,"CO"
NA,37.8531,-108.7131,NA,0.2,"CO"
NA,37.7939,-108.6853,NA,0.93,"CO"
NA,37.7972,-108.465,NA,5.32,"CO"
NA,37.7672,-108.7061,NA,0.35,"CO"
NA,37.7956,-108.6975,NA,0.36,"CO"
NA,37.8292,-108.6736,NA,0.32,"CO"
NA,37.7828,-108.6053,NA,0.72,"CO"
NA,37.6869,-108.3958,NA,0.09,"CO"
NA,37.6903,-108.3911,NA,0.43,"CO"
NA,37.6689,-108.3939,NA,1.88,"CO"
NA,37.6556,-108.4022,NA,0.32,"CO"
NA,37.6639,-108.4342,NA,0.38,"CO"
NA,37.6714,-108.4475,NA,0.48,"CO"
NA,37.7825,-108.5889,NA,7.89,"CO"
NA,37.7761,-108.6039,NA,3.35,"CO"
NA,37.7653,-108.5994,NA,2.32,"CO"
NA,37.7594,-108.5761,NA,2.14,"CO"
NA,37.7486,-108.6094,NA,0.61,"CO"
NA,37.73,-108.5758,NA,1.24,"CO"
NA,37.715,-108.6125,NA,1.23,"CO"
NA,37.6594,-108.5056,NA,1.22,"CO"
NA,37.6661,-108.5103,NA,1.24,"CO"
NA,37.6861,-108.5397,NA,1.14,"CO"
NA,37.8008,-108.4139,NA,0.36,"CO"
NA,37.8192,-108.6492,NA,0.32,"CO"
NA,37.8142,-108.7433,NA,0.65,"CO"
NA,37.9164,-108.7178,NA,1.55,"CO"
NA,37.9022,-108.6672,NA,1.17,"CO"
NA,37.8433,-108.3811,NA,3.79,"CO"
NA,37.6461,-108.6256,NA,0.07,"CO"
NA,37.6519,-108.5553,NA,0.03,"CO"
NA,37.9628,-108.5,NA,0.73,"CO"
NA,37.9681,-108.6072,NA,3.43,"CO"
NA,37.9292,-108.5864,NA,6.61,"CO"
NA,37.7786,-108.71,NA,0.77,"CO"
NA,37.785,-108.5325,NA,1.75,"CO"
NA,37.7567,-108.5011,NA,11.51,"CO"
NA,37.8769,-108.8636,NA,1.64,"CO"
NA,37.7622,-108.9008,NA,1.06,"CO"
NA,37.8386,-108.9397,NA,1.23,"CO"
NA,37.8369,-108.9908,NA,18.61,"CO"
NA,37.8475,-108.8803,NA,0.01,"CO"
NA,37.9186,-108.9719,NA,0.42,"CO"
NA,37.9414,-108.9914,NA,39.79,"CO"
NA,37.9686,-108.9578,NA,4.11,"CO"
NA,37.88,-108.9669,NA,0.39,"CO"
NA,37.2189,-108.9703,NA,1.74,"CO"
NA,37.9639,-108.4844,NA,0.15,"CO"
NA,37.7628,-108.9608,NA,0.83,"CO"
NA,37.7761,-108.9439,NA,2.35,"CO"
NA,37.7825,-108.9642,NA,2.63,"CO"
NA,37.8047,-108.9972,NA,5.48,"CO"
NA,37.7889,-108.825,NA,0.35,"CO"
NA,37.7944,-108.8275,NA,0.22,"CO"
NA,37.6756,-108.8153,NA,5.81,"CO"
NA,37.7278,-108.8603,NA,4.56,"CO"
NA,37.6889,-108.8725,NA,3.68,"CO"
NA,37.6469,-108.7969,14.76,14.76,"CO"
NA,37.9961,-108.4989,NA,4.47,"CO"
NA,37.9919,-108.4769,NA,2.71,"CO"
NA,37.9917,-108.4617,NA,6.67,"CO"
NA,37.9094,-108.4125,NA,0.06,"CO"
NA,37.9622,-108.4236,NA,2.47,"CO"
NA,37.97,-108.3908,NA,1.62,"CO"
NA,37.9714,-108.3875,NA,1.63,"CO"
NA,37.9822,-108.4558,NA,9.25,"CO"
NA,37.955,-108.7025,NA,2.4,"CO"
NA,37.91,-108.6386,57.71,57.71,"CO"
NA,37.8911,-108.6242,23.67,23.67,"CO"
NA,37.8556,-108.4089,NA,1.37,"CO"
NA,37.8547,-108.3756,NA,1.88,"CO"
NA,37.8533,-108.3761,NA,1.13,"CO"
NA,37.8631,-108.5561,NA,4.82,"CO"
NA,37.8542,-108.4569,NA,8.58,"CO"
NA,37.3825,-109.4889,NA,1.01,"UT"
NA,37.3164,-109.4581,NA,0.33,"UT"
NA,37.2931,-109.3919,NA,0.93,"UT"
NA,37.3414,-109.3853,NA,0.52,"UT"
NA,37.4594,-109.3175,NA,3.46,"UT"
NA,37.4689,-109.3789,NA,2.85,"UT"
NA,37.3672,-109.5578,NA,4.51,"UT"
NA,37.3147,-109.5492,NA,0.81,"UT"
NA,37.2881,-109.5122,NA,1.6,"UT"
88,37.2775,-109.5719,NA,0.06,"UT"
NA,37.2681,-109.6494,NA,0.3,"UT"
NA,37.29,-109.6347,NA,0.94,"UT"
NA,37.4814,-109.5833,NA,0.11,"UT"
NA,37.3867,-109.5475,NA,0.01,"UT"
NA,37.4472,-109.5278,NA,5.51,"UT"
NA,37.4419,-109.5158,NA,0.02,"UT"
NA,37.2603,-109.6742,NA,1.22,"UT"
NA,37.3511,-109.7472,NA,5.22,"UT"
NA,37.4975,-109.22,NA,0.06,"UT"
NA,37.4928,-109.2186,NA,8.97,"UT"
556,37.3925,-109.2278,NA,3.57,"UT"
NA,37.4417,-109.1169,NA,2.6,"UT"
NA,37.0992,-109.0075,NA,2.58,"CO"
NA,37.1789,-109.0169,NA,1.74,"CO"
NA,37.5331,-109.5214,NA,2.52,"UT"
NA,37.4828,-109.9275,NA,1.49,"UT"
NA,37.4081,-109.9553,NA,0.15,"UT"
NA,37.4036,-109.7689,NA,2.08,"UT"
NA,37.3381,-109.7861,NA,0.93,"UT"
NA,37.2533,-109.8628,49.29,49.29,"UT"
750,37.4494,-109.1667,NA,0.88,"UT"
NA,37.3247,-109.0333,NA,3.45,"CO"
NA,37.3292,-109.0425,NA,1.29,"CO"
NA,37.4561,-109.065,NA,0.42,"UT"
NA,37.4717,-109.0442,NA,2.68,"UT"
NA,37.375,-109.6714,NA,3.04,"UT"
NA,37.5094,-109.2344,NA,0.23,"UT"
NA,37.5194,-109.2236,NA,0.29,"UT"
NA,37.5558,-109.2392,NA,0.33,"UT"
NA,37.5547,-109.4264,NA,0.5,"UT"
165,37.5803,-109.4781,NA,0.25,"UT"
NA,37.55,-109.4842,NA,0.23,"UT"
180,37.5956,-109.4475,NA,7,"UT"
NA,37.5914,-109.4475,NA,0.28,"UT"
NA,37.6119,-109.3983,NA,6.57,"UT"
NA,37.3758,-109.7606,NA,1.07,"UT"
NA,37.2828,-109.9869,NA,1.99,"UT"
NA,37.3025,-109.785,NA,7.98,"UT"
NA,37.3319,-109.8375,NA,2.25,"UT"
NA,37.6781,-109.5297,NA,3.4,"UT"
NA,37.635,-109.5864,NA,14.31,"UT"
NA,37.5622,-109.735,NA,0.54,"UT"
NA,37.5419,-109.6642,NA,0.75,"UT"
NA,37.5558,-109.7,NA,0.99,"UT"
NA,37.6811,-109.4206,NA,0.75,"UT"
NA,37.7,-109.4436,NA,0.31,"UT"
175,37.6964,-109.45,NA,0.18,"UT"
NA,37.6825,-109.4458,NA,0.24,"UT"
200,37.615,-109.4517,NA,1.51,"UT"
120,37.6547,-109.2447,NA,0.11,"UT"
NA,37.6572,-109.2461,NA,11.05,"UT"
140,37.8114,-109.0167,NA,0.11,"CO"
NA,37.8306,-109.0094,NA,6.24,"CO"
NA,37.7889,-109.4336,NA,0.3,"UT"
NA,37.9361,-109.4678,NA,0.33,"UT"
NA,37.6158,-109.6369,NA,1.61,"UT"
NA,37.6817,-109.8786,NA,0.01,"UT"
NA,37.6106,-109.8783,NA,10,"UT"
NA,37.3158,-109.9719,NA,4.79,"UT"
NA,37.7817,-109.2753,NA,0.24,"UT"
63,37.8625,-109.0081,NA,0.18,"CO"
NA,37.8928,-109.065,NA,2.05,"UT"
NA,37.8517,-109.0225,NA,0.22,"CO"
NA,37.8511,-109.0264,NA,0.45,"CO"
NA,37.9756,-109.3528,NA,0.41,"UT"
NA,37.8742,-109.4342,NA,0.36,"UT"
NA,37.88,-109.4503,NA,0.25,"UT"
NA,37.8922,-109.4681,NA,0.01,"UT"
NA,37.8264,-109.5667,NA,0.12,"UT"
NA,37.8114,-109.2797,241.46,241.46,"UT"
NA,37.7381,-109.4042,NA,0.19,"UT"
NA,37.7897,-109.6617,NA,0.05,"UT"
NA,37.9014,-109.5161,NA,1.9,"UT"
NA,37.995,-109.2017,NA,0.18,"UT"
NA,37.9464,-109.1839,NA,4.72,"UT"
NA,37.9742,-109.0794,NA,1.34,"UT"
NA,37.9275,-109.0586,157.18,157.18,"UT"
NA,37.8264,-109.9039,NA,2.77,"UT"
NA,37.8322,-109.6839,NA,0.86,"UT"
NA,37.7933,-109.7033,NA,1.86,"UT"
NA,37.9367,-109.5592,NA,0.04,"UT"
NA,37.8711,-109.5525,NA,0.52,"UT"
NA,37.8306,-109.1883,NA,2.29,"UT"
NA,37.9058,-109.6381,NA,1.41,"UT"
NA,37.8592,-109.785,NA,1.37,"UT"
NA,37.96,-109.8842,NA,0.21,"UT"
NA,37.8206,-109.8444,NA,1.05,"UT"
NA,37.7597,-109.805,NA,1.54,"UT"
NA,37.7711,-109.8228,NA,0.83,"UT"
NA,37.8228,-109.7706,NA,0.6,"UT"
NA,37.9486,-109.8931,NA,1.03,"UT"
NA,37.7644,-109.7719,NA,0.77,"UT"
NA,37.78,-109.9222,NA,0.14,"UT"
NA,37.1856,-109.1564,NA,4.73,"UT"
NA,37.1192,-109.0542,NA,0.99,"UT"
NA,37.1117,-109.0758,NA,1.35,"UT"
NA,37.1961,-109.0531,NA,1.63,"UT"
NA,37.2342,-109.1194,NA,2.63,"UT"
NA,37.2114,-109.0814,NA,1.67,"UT"
NA,37.4283,-109.1925,NA,2.49,"UT"
NA,37.4189,-109.3308,NA,1.4,"UT"
NA,37.3142,-109.3189,NA,18.24,"UT"
NA,37.3106,-109.2742,NA,1.42,"UT"
NA,37.3303,-109.3406,NA,2.86,"UT"
NA,37.2786,-109.3289,49.6,49.6,"UT"
NA,37.3069,-109.3,NA,2.05,"UT"
NA,37.3819,-109.3897,NA,6.4,"UT"
NA,37.2719,-109.4842,NA,4.05,"UT"
NA,37.3608,-109.4331,NA,3.18,"UT"
NA,37.1131,-109.5258,NA,1.7,"UT"
NA,37.0356,-109.5508,NA,19.11,"UT"
NA,37.1186,-109.5633,NA,0.18,"UT"
NA,37.3556,-109.125,NA,3.47,"UT"
NA,37.3292,-109.2442,NA,2.62,"UT"
NA,37.2989,-109.2047,NA,2.11,"UT"
NA,37.1614,-109.5619,NA,1.63,"UT"
NA,37.1447,-109.5772,NA,0.36,"UT"
NA,37.1975,-109.5636,NA,0.54,"UT"
NA,37.1983,-109.5892,NA,0.85,"UT"
NA,37.2442,-109.6131,NA,0.89,"UT"
NA,37.0219,-109.8258,NA,3.11,"UT"
NA,37.0811,-109.7603,NA,0.18,"UT"
NA,37.0731,-109.7564,NA,3.35,"UT"
NA,37.0103,-109.4544,NA,0.18,"UT"
NA,37.05,-109.3792,NA,4.11,"UT"
NA,37.0553,-109.3156,55.06,55.06,"UT"
NA,37.1286,-109.3625,NA,3.29,"UT"
NA,37.1692,-109.3631,NA,0.44,"UT"
NA,37.0814,-109.7106,NA,2.43,"UT"
NA,37.0953,-109.7481,NA,0.02,"UT"
NA,37.0128,-109.7086,NA,0.22,"UT"
NA,37.0403,-109.695,NA,2.22,"UT"
NA,37.1047,-109.91,35.54,35.54,"UT"
NA,37.0775,-109.9869,NA,5.32,"UT"
NA,37.2333,-109.2753,NA,12.83,"UT"
NA,37.2281,-109.4144,NA,0.76,"UT"
NA,37.2456,-109.4647,NA,1.82,"UT"
NA,37.1833,-109.4767,NA,2.11,"UT"
NA,37.1411,-109.4767,NA,0.6,"UT"
NA,37.1872,-109.3356,NA,0.3,"UT"
NA,37.1794,-109.2847,NA,1.37,"UT"
NA,37.0111,-109.1056,NA,6.14,"UT"
NA,37.0669,-109.3208,NA,12.02,"UT"
NA,37.1039,-109.1744,NA,1.42,"UT"
NA,38.4986,-108.1203,NA,0.21,"CO"
NA,38.4505,-108.1247,NA,0.1,"CO"
NA,38.4433,-108.1222,NA,0.1,"CO"
NA,38.4144,-108.1667,NA,0.1,"CO"
NA,38.4939,-108.0686,NA,5.09,"CO"
NA,38.4867,-108.0611,8.1,8.1,"CO"
NA,38.205,-108.0011,NA,1.49,"CO"
NA,38.2011,-108.0017,NA,1.43,"CO"
NA,38.1983,-108.0017,NA,1.81,"CO"
NA,38.1967,-108.0044,NA,1.92,"CO"
NA,38.1964,-108.0147,NA,0.93,"CO"
NA,38.1908,-108.0247,NA,0.75,"CO"
NA,38.1864,-108.0325,NA,0.63,"CO"
NA,38.2011,-108.0417,NA,2,"CO"
NA,38.205,-108.0614,NA,1.43,"CO"
NA,38.1867,-108.1333,NA,0.48,"CO"
NA,38.1861,-108.1353,NA,0.17,"CO"
NA,38.1894,-108.1556,NA,0.17,"CO"
NA,38.1908,-108.1767,NA,0.1,"CO"
NA,38.1611,-108.2383,NA,0.55,"CO"
NA,38.4944,-108.3531,NA,0.5,"CO"
NA,38.5019,-108.325,NA,0.25,"CO"
NA,38.4486,-108.3656,NA,0.37,"CO"
NA,38.4388,-108.3397,NA,0.46,"CO"
NA,38.4889,-108.3039,NA,0.6,"CO"
NA,38.4103,-108.3733,NA,2.79,"CO"
NA,38.4828,-108.2736,NA,0.77,"CO"
NA,38.485,-108.2753,NA,0.1,"CO"
NA,38.3272,-108.0994,NA,0.54,"CO"
NA,38.3278,-108.0933,NA,0.33,"CO"
NA,39.3353,-109.3147,NA,0.44,"UT"
