"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Ca_7_16","AM_A_Calcite_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_K_7_17","AM_A_Kaolinit_7_16","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_P_7_17","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_S_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Se_7_18","AM_A_Serpent_7_16","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Dolomite_7_19","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Gibbsite_7_19","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","Best_Guess__ac_","PRISM_ppt_30yr_normal_800mM4_annual_bil","bfi48grd","GENERALIZE_Sedimentary_clastic","GENERALIZE_Igneous_volcanic","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","spl3cat","spl5","U3Cat"
19,"U","Dissolved",8,271213,7214,"NULL",16.8455639,0,0.0530909,0.2279943,1.1357341,2.0384145,1.258239,0.1403,53.8175392,10.6750183,33.2307472,5.4685826,17.5244274,0.5892231,2.5309944,13.7287149,0,0,0.3913824,0,0.0146928,0.1089666,1.8461189,1.5780169,27.0186596,20.0209026,0.9121486,518.6860962,0.6230008,1.2887701,10.8040895,22.0553932,0.8461642,470.2266235,15.8162336,0,1.0405916,39.5157242,75.4292068,0.0219906,0.6241984,7.7466178,0.2,0,1.4512088,349.4334106,0,0.1,8.2757425,0.3333775,0.3847759,6.0959477,0.314714,1.9014444,7.9540992,31.4213543,9.6840706,21.7077045,0,1.6302986,63.191124,0.714623,17.0352421,58.9887466,20.8906021,0,0,0.2599568,2.2685213,0.1073237,55.6415939,11.4978428,37.7645569,7.6662273,0.8166772,14.1220131,0.0453321,2.8268502,15.384037,0,0.0213665,1.7817111,29.0708942,24.53475,0.8856279,448.1626892,0.7911556,1.2210251,11.910347,21.0257683,417.1983948,15.9865599,75.4001999,0.0299745,0.7180332,8.0165138,0.2429531,1.5481042,352.5727234,0.1264362,8.9170713,0.3377868,0.4334157,1.7906296,66.4945145,1.1152211,19.9130077,2.0691435,0,0,0.1331534,0,0.5624536,0.9869681,0,1.1774403,37.9788361,0,5.2308817,3.5396698,2.1772032,25.2760353,7.2223673,1,5.545372,4.6305418,659.7817383,1.3380004,0.1727686,1.5116165,0.153465,52.7948952,10.4902391,33.2164078,5.4684033,15.8340826,2.3457725,12.7533092,0.0174385,0.0379873,1.7449392,27.3769855,19.0927792,0.7632285,506.1133423,0.6528432,1.2661483,11.5370598,19.4890175,433.6984863,16.0239315,72.9935379,0.0220263,0.6168622,7.0951786,0.2,1.3663965,345.0887756,0.1,8.6782961,0.3198856,0.3956986,1.7336442,58.5511703,0.8295791,16.6385345,47.0990372,0,318.6629944,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,FALSE,FALSE,"C1"
97,"U","Dissolved",2.34,155039,5236.13,"1459",21.1386738,0,0.0330452,0.8714619,3.1060541,3.6698978,5.9853764,0.1946494,44.5259094,6.8671908,23.6758385,6.8443727,22.7160759,1.331562,1.9756017,9.5046644,0,1.6425078,0.0318708,0,0.019784,0,1.6732882,0.9689631,24.1220779,28.6915741,0.833233,345.7406616,0.8409737,0.7552992,10.6553974,14.2176771,0,540.9368286,16.956337,0,0,47.1563492,82.3546066,0.3371003,0.6750773,6.3829937,0.2656038,0,1.3626101,195.0817719,0,0.1,7.2277269,0.2248299,0.4405944,8.2549553,1.1546785,7.1922808,10.1840544,16.5549469,5.8931856,10.8580599,0,2.1477151,47.9733696,1.0637591,13.6892776,88.7459259,18.459671,0,0,1.0091919,3.6781738,0.1524658,46.1385231,6.3330297,22.6624146,7.1330509,1.7956983,11.3183489,1.1016506,1.7945858,12.2211857,0,0.0194426,1.7923638,24.7470894,28.9557095,0.7109298,282.6029663,0.9913663,0.9420322,10.08111,12.2793608,462.1129761,15.2701178,82.9910812,0.1143879,0.7193047,5.6012788,0.2710445,1.275076,174.0270538,0.1,7.4960165,0.2031133,0.4861124,2.3948417,46.1900139,1.3358283,15.0522032,6.5375233,0,0.7590612,0.0840399,0,0,1.0407506,0,0,46.6483078,0,7.0557203,1.9227221,8.3038931,19.7441692,7.2562613,1,4.4753699,6.274693,550.8856201,1.3729565,0.1711285,3.5545099,0.1979914,43.2097588,6.8891039,24.2373238,6.7291803,13.9653854,1.8555579,10.0005007,0.0213033,0.0368542,1.6702247,22.9471684,27.9675064,0.7507328,336.1323242,0.8758787,0.7882313,10.4927473,13.3803053,556.5125732,17.157135,77.5967941,0.3114374,0.6770006,6.0992961,0.2559384,1.4836394,203.9748383,0.1,7.6560454,0.2167929,0.4517878,2.1639071,45.7487488,1.1270474,14.1139078,53.4517822,0,251.0499878,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE,"C1"
410,"U","Dissolved",9.2,51638,2160,"NULL",19.0720997,0,0,1.1655599,2.8719471,4.3948708,6.0092449,0.2698317,53.9364548,8.9589672,37.7955322,5.8179026,19.0358391,3.7428341,2.098424,9.9868326,0,0,0.2498647,0,0.0246394,0.2113649,1.4415774,1.0006905,28.7695847,21.7301369,0.9647919,536.6287842,1.0080361,0.3630742,10.3935051,17.167345,0,877.4351196,16.8624687,0,0.1668237,50.7059898,67.8319702,0.0300113,0.7068207,6.0989718,0.2884264,0,1.4013734,141.2920074,0,0.1,9.9260454,0.2220256,0.4381655,7.288167,0.7952622,9.3654289,8.9372473,10.3178797,5.8043675,4.3178806,0,2.3707113,42.8734589,1.1314828,18.515192,50.545681,22.9730873,0,0,2.1243203,7.035028,0.1666846,46.0805664,8.5176926,37.3595352,5.0975037,3.4318495,18.1558399,3.7344284,1.9269184,9.2155371,0,0.024017,1.3135427,25.773241,27.1905308,1.1178132,414.4013062,0.8595861,0.2931861,6.8200541,19.3083191,1015.0570679,12.2018967,63.1438713,0.0288851,0.5206772,6.0177488,0.3002737,1.3707721,157.4427795,0.1,8.0103035,0.2295563,0.4111834,2.2793958,49.3963509,3.4316385,17.391386,13.471652,0,0,0.1022031,0,0,1.9974275,0,0.3811079,43.8628197,0,6.8864298,1.1681942,17.4129772,5.5745325,2.7095852,1,3.6786478,7.2182007,407.8587341,1.0602473,0.2083573,4.1370149,0.2886811,50.8708839,8.7795839,39.3898811,5.3711433,18.301712,2.0693936,9.0996246,0.0269378,0.0348028,1.4987042,26.8144131,21.2440014,1.0301857,567.3272095,0.8594615,0.3908567,8.8122377,17.4530602,869.7275391,17.1485577,65.4467468,0.0303415,0.6270882,5.9989071,0.257167,1.2762028,141.289566,0.1065489,9.232563,0.2230385,0.3946845,2.1514099,40.8277512,1.0450227,16.6378021,53.5280991,0,197.2549896,71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,TRUE,FALSE,"C1"
227,"U","Dissolved",14.6268656716418,269025,NA,"NULL",15.0445662,0,0,0.2862023,1.1720953,1.6737096,0.7072783,0.1535593,57.3771477,5.9424863,18.4518833,5.1987786,15.728734,1.5264047,1.6301525,10.9433441,0,1.894173,0.0439825,0,0.0170866,0,1.8940512,1.9577993,27.8911438,21.9043884,0.6139902,355.0333252,0.7809706,0.8685068,11.5278807,9.8474531,0,401.6703491,15.8720226,0,0.0204048,53.8274536,86.7192307,0.3508655,0.6859472,5.3044949,0.256707,0,1.2795364,140.8350677,0,0.1,8.6444731,0.237539,0.4367274,6.428895,0.7786613,2.2460358,9.0233307,20.9812508,9.0388021,11.8920822,0,2.0059226,41.2069931,0.834718,15.8644276,55.1759644,16.7160702,0,0,0.4882723,1.9607635,0.1381053,54.6114578,6.8529525,21.756525,5.5291209,1.0103598,11.9227495,1.7589303,1.814085,12.8030319,0,0.0177507,1.91278,28.2176743,25.0449295,0.6984643,326.8232727,0.9597597,0.8270581,11.4587326,10.4964848,368.971344,15.4736538,87.9519348,0.1347143,0.730306,5.8117285,0.2860392,1.3472465,138.324295,0.1267276,9.3416815,0.2347787,0.487774,2.233289,44.9201126,1.1509889,17.1500759,2.0696998,0,0.8600554,0.0877804,0,0,2.033004,0,0,50.7738876,0,7.0809546,2.1072807,4.0282845,16.7075806,7.7857919,1,4.6261697,5.464962,565.0241699,1.3645802,0.124009,1.376996,0.1531395,50.3104248,5.7945628,18.4102631,5.1988139,13.7695065,1.5801165,10.9420815,0.0176799,0.0278,1.8535289,25.9319935,21.0017376,0.5677934,350.1352539,0.76148,0.8660402,11.3873806,9.1997452,409.9756775,15.9938326,80.7502975,0.2793101,0.6798981,5.4295115,0.2475074,1.1980019,140.4433899,0.1,7.9224091,0.2224447,0.4506246,1.9531853,38.7345695,0.7610115,14.6704302,48.8350105,0,238.4689941,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,FALSE,"C1"
387,"U","Dissolved",0.435,51691,4635,"NULL",14.5562267,0,0.0463041,1.1361407,2.1275835,3.3804157,4.7729959,0.2422537,47.6999626,7.1281872,32.3816719,5.4173536,16.8086262,4.0962873,1.7775271,8.8236313,0,0,0.1696616,0,0.0201101,0.0402428,1.3405296,1.403317,27.3979816,19.6640434,1.0166764,436.1815491,0.9790727,0.2814651,7.7122779,13.2498665,0,1108.4365234,17.0780487,0,0,59.7537766,63.1620979,0.0283765,0.7371156,5.1031322,0.3550412,0,1.2081021,177.0850677,0,0.1,8.5098362,0.1895567,0.4395243,6.7220778,0.2720142,8.9679976,8.4143744,8.6570454,4.6304398,4.218051,0,2.4552212,37.9114075,0.9701103,18.9975967,43.2649269,18.489357,0,0,2.3048186,7.0017939,0.1736593,39.8106728,6.5581589,36.386158,5.5752063,3.2288716,16.5567245,6.2686224,1.5685874,7.8033323,0,0.0253736,1.2606335,24.029768,23.8057041,1.4027451,341.3804626,0.8018291,0.2096585,5.0142412,15.8179245,1442.4359131,12.2569981,58.1271858,0.0339491,0.4848109,5.2363119,0.3443452,1.1844577,249.9029236,0.1,6.8487701,0.1797917,0.3924444,2.0524371,40.7590752,2.7684629,18.0485725,12.2997818,0,0,0.0202872,0,0.0210649,2.3335426,0,0.1712374,48.314724,0,6.6228924,0.2328597,18.7046432,4.4850984,2.3498945,1,3.1424098,11.8805408,371.0020447,0.9892114,0.1660379,2.8097837,0.2445697,40.8103981,6.6074681,34.3368263,5.2051492,16.2461586,1.7750067,7.3492756,0.0182799,0.0303157,1.3583368,23.2333927,19.2563992,0.9388539,436.8290405,0.7867868,0.2895723,6.433044,13.9058285,1109.2834473,14.6675701,56.7301407,0.0278802,0.6295738,4.777318,0.3153885,1.0954113,172.4062042,0.1,7.5026779,0.1841605,0.4001354,2.1485553,35.0087891,0.9132828,15.9291983,43.8254089,0,420.1879883,78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,"C1"
645,"U","Dissolved",2.84,257167,5267.79,"393",21.222559,0,0.0463,0.5875376,1.760182,3.014739,3.9373941,0.254114,89.1927643,14.1162796,36.3198013,5.4395924,18.8928394,1.3630037,3.0543542,14.7889252,0,0,0.1580513,1.4800682,0.0179547,0.6338166,2.0166485,0.6474229,42.4994392,27.3434258,0.9946698,725.7446899,0.858332,1.1067759,10.3165398,15.0465012,0.2599282,830.7606812,21.5060234,0,0,34.2044296,92.0411606,0.0230011,0.6274027,9.5011473,0.2,0,1.5708822,310.9115601,0,0.1,12.991909,0.3638982,0.5268333,5.844851,0.1521486,4.8091989,7.0664968,24.9725189,7.0425181,19.2011852,1.684954,2.3319657,99.3038559,1.0861512,20.0958195,68.1704559,26.042614,0,0,0.7995937,3.6253631,0.1344544,75.5629044,12.7935143,34.2181778,6.4098563,1.489265,22.0367336,1.7718487,2.9497397,16.2688351,0,0.0174889,1.8528599,38.1316986,36.5969162,1.2220087,513.4346313,0.7628868,0.9729356,11.6636553,16.5305004,501.4853516,20.1882763,97.9014053,0.1160802,0.7456578,10.298502,0.2288958,1.5659548,343.496582,0.1,12.8062201,0.2940127,0.6319853,2.3238518,84.4973602,1.5220673,18.7520542,6.5117702,0,0.2356412,0.2988474,1.3975668,0.4110313,0.7641433,0,0,26.9286556,0,7.9341602,1.9643753,6.4524202,24.6120739,5.812562,1,4.9829817,4.8699222,516.3911133,1.8127075,0.1811573,3.2493577,0.2251811,80.1962814,14.5770388,32.6682205,5.0606918,15.8389969,2.9865623,13.9549026,0.0180939,0.050304,1.8696508,38.2189026,25.6296253,1.104153,790.5784912,0.8234969,0.8911597,11.091176,14.8527603,710.9187012,17.8802853,90.5248871,0.0229926,0.5596504,9.4904184,0.2123907,1.2655374,259.516449,0.1,12.1044197,0.3434817,0.476504,2.4171622,95.5740204,1.0218211,18.7619095,60.604126,0,358.1000061,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE,"C1"
266,"U","Dissolved",0.61,269521,5875,"8",13.9341087,0,0,0.1083373,0.5460268,0.9115125,0.6441488,0.1749024,48.3880577,5.7496119,12.8326273,5.0745764,19.1411743,0.2622552,1.5099918,11.8603983,0,0,0,0,0.015138,0,1.920001,1.7900015,25.2237339,16.9548855,0.4160613,305.9558411,0.6321343,0.8961096,8.6300974,7.6297727,0,349.099823,15.6523886,0,0.0135842,53.211689,81.1708603,0.0246805,0.751281,5.0271435,0.2216499,0,1.2046446,150.3739929,0,0.1,7.975318,0.2128126,0.4653345,6.1830602,0.873763,0.9058929,8.8665543,20.7984409,9.4913235,11.3364496,0,1.9357263,38.366581,0.6935943,14.8526602,48.1329384,15.5444164,0,0,0.3712326,1.8092896,0.1146272,51.0512199,6.7494955,15.1269226,5,0.8274707,11.2630653,0.4305825,1.6021721,12.6979122,0,0.0149525,1.8497499,27.2813911,18.2269859,0.4816002,289.1587524,0.7156326,0.9196561,9.2958937,8.4794588,295.7349854,14.5098152,86.1622314,0.045887,0.7194859,4.8329072,0.2455442,1.0252614,166.1283722,0.1251611,8.0678692,0.20799,0.4535371,2.1259394,39.4015694,0.9023019,16.2950573,2.592963,0,0,0.0353692,0,0,1.8421355,0,0,53.8526535,0,5.9260082,1.6840659,3.1930883,17.6401749,8.0706491,1,4.755486,5.0662394,651.3319092,1.2660321,0.1167328,0.712557,0.1514543,49.4416656,5.8226037,12.7910614,5.2027521,11.36763,1.4132662,11.8907995,0.0145125,0.0277898,1.8741602,25.6203899,16.0797691,0.3853192,296.6494141,0.603244,0.8793626,8.2955408,7.0000458,347.2733765,15.4073782,83.6250229,0.0220402,0.7199307,4.8019328,0.2,1.0637848,145.9212799,0.1,7.6296487,0.1971605,0.4724491,1.8761649,34.4726257,0.7122863,14.8358107,55.4534187,0,217.5679932,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,"C1"
368,"U","Dissolved",10,51392,3683,"NULL",16.3355122,0,0.0466887,1.3231592,2.2639699,3.8784852,6.4248409,0.2766377,50.4736328,8.571928,35.6634865,5.4831157,20.3488445,3.9481289,2.102829,9.6785316,0,0,0.2716516,0,0.023349,0.0403264,1.3667216,1.3201395,28.0706902,21.4247856,1.0914518,477.1117249,1.0968385,0.3062336,8.9585609,15.9606199,0,1069.5112305,18.8309078,0,0.1828602,55.7609024,65.6887283,0.0305427,0.8343492,5.6872416,0.3828262,0,1.2974916,175.5486908,0,0.1,9.0516405,0.2105529,0.4674842,7.3359809,0.7447574,10.4884291,9.3741903,9.1375885,4.9613595,4.0628123,0,2.4517646,43.9753876,1.0523152,18.9046936,48.2906456,21.6617546,0,0,2.2972441,7.0863476,0.1803254,43.014698,7.9143915,39.1633759,5.930449,3.1828127,19.8875866,5.5878687,1.8744904,8.8820276,0,0.0260207,1.3547778,25.163805,27.0831032,1.3638737,370.5083618,0.8595209,0.2167569,6.0998459,19.0476723,1298.9981689,13.2491398,62.8771019,0.0345482,0.5456171,6.0897484,0.3477314,1.3710457,232.6219635,0.1,7.4933395,0.2110883,0.454557,2.2138996,48.2675247,2.7821484,18.5892982,12.9508076,0,0,0.019814,0,0.018272,2.3979261,0,0.3913209,43.6046982,0,6.8371816,1.1522357,18.683382,4.5178819,2.401546,1,3.3059778,15.7336931,388.7157898,1.0276524,0.2046705,2.9828093,0.2792961,43.0637169,7.602962,36.5637512,5.2626038,19.2173271,2.0717194,7.9574246,0.0233224,0.032803,1.3825184,24.0027943,20.0685997,0.9801404,449.9200745,0.8698573,0.3063077,7.3923383,15.9902325,1139.980835,16.8387356,58.6989632,0.031589,0.7129453,5.2092733,0.3459613,1.1824365,165.8674927,0.1066209,7.944346,0.1958849,0.4148705,2.1130636,39.7678757,0.9711615,15.7980576,47.8948975,0,270.4880066,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,TRUE,FALSE,"C1"
683,"U","Dissolved",3.33,258422,5734,"300",24.1701069,0,0.3035959,0.6345552,2.9317429,3.120811,3.8268883,0.2340921,77.8853149,13.5352898,37.0818863,5.407228,20.0248413,1.7982864,2.8631299,13.9096251,0,0,0.2515694,0,0.0197208,0.4154389,1.8790309,2.1789536,37.8004723,26.562891,1.0641874,683.8739624,0.9966191,0.8527852,9.7725458,15.3568249,0.3835124,772.1072998,19.9082794,0,0.4597868,36.14991,89.0867004,0.0543862,0.5780162,9.2954226,0.2204952,0,1.4630358,250.069931,0,0.1,11.2761469,0.3068924,0.4438507,6.2142334,0.2141139,5.1633615,7.6581674,24.1990089,8.2399416,16.1346531,0,2.273452,81.4570236,1.0422758,17.48102,61.6270714,28.8036747,0.0200873,0,1.0664881,4.2729735,0.1337627,77.8998947,14.8974552,37.6662369,6.069685,1.831283,18.1621037,1.941188,2.9619234,15.1314077,0.2139547,0.0233251,1.8444557,39.0941162,31.4343128,1.2701505,602.1777344,0.9358327,0.9372216,10.5445738,17.6493912,550.4692383,19.1120358,86.0393982,0.2047568,0.6578879,10.2204351,0.2297593,1.5396044,262.2424927,0.1,12.5849133,0.3230033,0.5312408,2.5831912,88.2862091,1.103456,19.0170918,7.8071451,0,0.2104073,0.305436,0,0.1412614,2.1285613,0,0.1520883,29.8899632,0,9.9360943,1.3790425,8.6365938,17.1956367,5.0074058,1,4.4838481,5.0558438,559.2721558,1.3743607,0.1824474,3.5255959,0.2258097,62.9664993,10.846076,31.7551727,5.0691628,14.6465778,2.4321492,11.777977,0.0196303,0.0368888,1.7719871,31.9606667,21.0838928,1.0174152,591.0587769,0.8251809,0.8982114,9.1963491,14.5684052,694.9740601,18.0446758,76.5171738,0.0639797,0.4913095,7.6878643,0.2268661,1.2192522,233.2827301,0.1,9.346427,0.2441739,0.4258786,2.0043416,70.7975388,0.8959698,15.2894049,56.9964561,0,292.2859802,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE,"C1"
429,"U","Dissolved",12,51814,2094,"NULL",15.455863,0,0.0433774,1.0598937,2.3765402,3.5142767,4.241766,0.2380719,47.8952866,7.2343073,35.7928581,5.522368,15.5243626,4.1381893,1.7808149,8.895834,0,0,0.2172938,0,0.0207453,0.0374915,1.3642458,1.3109385,27.1003723,19.821722,1.0001832,461.6285095,0.9554419,0.2910179,8.3895836,14.834959,0,1130.6914062,16.06633,0,0,58.2505112,63.6494637,0.0287528,0.671638,5.2032852,0.3273158,0,1.2215312,162.7532806,0,0.1,8.6027575,0.1917886,0.4195384,6.7083731,0.2653523,8.3847799,8.3467054,9.1370335,5.0718131,4.0956116,0,2.3754404,37.2862778,0.9788729,18.668232,45.4588509,19.4030533,0,0,2.0963531,6.5820937,0.1794538,40.8735847,6.9670959,36.9138069,5.2517643,3.1353884,16.1363163,5.0809097,1.6006448,7.9318051,0,0.0253209,1.2333852,24.4110546,23.3803349,1.236236,353.5406494,0.8327906,0.2299666,5.4526196,16.5664082,1361.9107666,11.8067532,57.9480515,0.033251,0.4587614,5.2433968,0.3381974,1.2098129,218.844635,0.1,7.0354719,0.1897095,0.383111,2.1177435,41.8331261,3.5509722,17.8991928,11.4668217,0,0,0.1028982,0,0.0230329,2.2380569,0,0.1586336,49.2816048,0,6.0626206,0.3781527,17.0575733,4.9325705,2.5983665,1,3.2180622,7.800014,360.6269226,0.9742018,0.1686812,3.2140944,0.2486928,42.5148201,6.7806358,36.6928558,5.1997638,14.9297152,1.7471068,7.62605,0.019503,0.030741,1.3802096,23.8646278,19.4640408,0.9868885,464.9983826,0.8117611,0.3016047,6.9602175,14.9473524,1134.5814209,14.8419867,58.0846786,0.0278163,0.5753242,4.949883,0.2905685,1.1064571,161.2827606,0.1,7.8207145,0.1875507,0.3806281,2.1309338,34.54496,0.9272393,16.2069874,45.777504,0,233.5499878,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C1"
