SiteID,Fe,pH,As,prism30yr,baseflow,Top5_Al,Top5_As,Top5_Ba,Top5_Be,Top5_Ca,Top5_Cs,Top5_In,Top5_K,Top5_Ni,Top5_Pb,Top5_S,Top5_Se,Top5_Sn,Top5_Te,Top5_Ti,Top5_Zn,A_Amorph,A_Analcime,A_Aragon,A_C_Tot,A_Calcite,A_Cd,A_Cs,A_Cu,A_Dolomite,A_Goethite,A_Gypsum,A_Hematite,A_Heuland,A_Hg,A_K,A_Kaolinit,A_Li,A_Mn,A_Mo,A_Other,A_P,A_Pb,A_Pyrite,A_Pyroxene,A_Quartz,A_S,A_Sb,A_Se,A_Serpent,A_Sr,A_Talc,A_Te,A_Th,A_Tl,A_Tot_10A,A_Tot_14A,A_Tot_Clay,A_Tot_Flds,A_Tot_K_fs,A_Tot_Zeol,A_U,A_W,C_Amorph,C_Analcime,C_aragon,C_Ca,C_Cd,C_Co,C_Cr,C_Cs,C_CTot,C_Cu,C_Gibbsite,C_Hg,C_K,C_Li,C_Mg,C_Mo,C_Na,C_Nb,C_Ni,C_Pb,C_Rb,C_S,C_Sb,C_Se,C_Sn,C_Sr,C_Te,C_Tl,C_U,C_V,C_W,C_Y,C_Goethite,C_Gypsum,C_Hematite,C_Heuland,C_Hornbl,C_Kaolinit,C_Pyroxene,C_Talc,C_Tot_10A,C_Tot_14A,C_Tot_K_fs,DepthToGW,GENERALIZE,UNIT_NAME,US_L3NAME,Data_Source,US_L3NAME_Arizona/New_Mexico_Plateau,US_L3NAME_Colorado_Plateaus,US_L3NAME_Arizona/New_Mexico_Mountains,US_L3NAME_Southern_Rockies,US_L3NAME_Wyoming_Basin,US_L3NAME_Central_Basin_and_Range,US_L3NAME_Wasatch_and_Uinta_Mountains,US_L3NAME_Mojave_Basin_and_Range,US_L3NAME_Sonoran_Basin_and_Range,UNIT_NAME_Residual_materials_developed_in_sediment,UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin,UNIT_NAME_Residual_materials_developed_in_fine-gra,UNIT_NAME_Alluvial_sediments_thin,UNIT_NAME_Eolian_sediments_mostly_loess_thin,UNIT_NAME_Residual_materials_developed_in_igneous_,UNIT_NAME_Residual_materials_developed_in_carbonat,UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks,UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks,UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous,UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin,UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks,UNIT_NAME_Colluvial_sediments_thin,UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous,UNIT_NAME_Alluvial_sediments_thick,UNIT_NAME_Lacustrine_sediments,UNIT_NAME_Water,UNIT_NAME_Playa_sediments,UNIT_NAME_Rhyolitic_volcanic_rocks,GENERALIZE_Sedime,GENERALIZE_Uncons,GENERALIZE_Igneou,GENERALIZE_Unconsolidated_undifferentiated,GENERALIZE_Sedimentary_clastic,GENERALIZE_Water,GENERALIZE_Igneous_volcanic,GENERALIZE_Sedimentary_undifferentiated,GENERALIZE_Igneous_intrusive,GENERALIZE_Sedimentary_carbonate,GENERALIZE_Metamorphic_undifferentiated,GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated,GENERALIZE_Igneous_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_volcanic,GENERALIZE_Metamorphic_sedimentary_clastic,ClassLTE1,ClassLTE2,ClassLTE3,ClassLTE5,ClassLTE10,ClassGT10,trainClassLTE1_splt,trainClassLTE2_splt,trainClassLTE3_splt,trainClassLTE5_splt,trainClassLTE10_splt,trainClassGT10_splt
51915,12.5,7.8,1.5,389.7789917,57,4.8004904,6.3206844,707.8609619,1.5422599,2.2946296,5.6586308,0.0325992,1.800469,14.5903025,18.7619991,0.1143519,0.3283785,1.8020179,0.1,0.2066243,56.3851128,20.6709728,1.3706536,0,3.0495121,2.5421515,0.2943889,5.2446799,14.2747049,0.3448232,0,0.3094707,0,0,0.0178229,2.0358386,2.0818925,25.8908863,437.9685974,1.2863768,0,720.1126709,18.9007111,0,0,40.6622009,0.1011419,0.5137101,0.338116,0,225.056076,0,0.1,9.8944664,0.5244281,6.7003312,1.3456235,10.7625694,18.4518585,8.3271589,1.2860017,2.4895504,1.1656904,20.2230949,1.7434555,0,3.7110026,0.3098693,8.1984863,32.8166466,5.8377314,1.6540598,17.3325233,0,0.0232841,1.8454955,29.0286198,0.9128124,1.5454026,1.3453245,8.3282614,16.3710594,15.9154024,82.794899,0.0619924,0.6591135,0.3279011,1.3510078,329.3145142,0.1,0.5197991,2.4032922,61.0490646,2.1111228,15.2097311,0,0.0888167,0.0336005,0,0.019647,1.897948,0,0,7.3141708,3.3975081,6.7363405,14.3836136,"Unconsolidated, undifferentiated","Alluvial sediments, thin",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
51916,28.4,8,0.04,389.7789917,57,4.9073396,6.4005756,717.2844849,1.5572639,2.2980721,5.723628,0.0324578,1.8843247,15.3611679,18.7687511,0.113987,0.3221647,1.8455153,0.1,0.2099722,56.2598686,20.6748428,1.3745962,0,3.0497048,2.5414734,0.2935297,5.2438264,14.2596045,0.3434612,0,0.309386,0,0,0.0177933,2.038583,2.0783358,25.895483,438.4430237,1.2855117,0,721.3452759,18.9064045,0,0,40.5656052,0.1011222,0.5102276,0.3380863,0,225.1775818,0,0.1,9.9063425,0.5253646,6.6935019,1.3459804,10.7629099,18.4743652,8.336792,1.2881182,2.491183,1.1670314,20.2394371,1.7475441,0,3.7125869,0.3098873,8.2029228,32.8268929,5.837832,1.6546341,17.342289,0,0.0232698,1.8476951,29.035059,0.9126077,1.5449734,1.3495263,8.3389368,16.3784962,15.902277,82.8342438,0.0615835,0.6576198,0.3278102,1.3516104,329.6832275,0.1,0.5201347,2.4035246,61.0589943,2.1112292,15.2254734,0,0.0881319,0.033633,0,0.0196241,1.8968582,0,0,7.3135591,3.4164817,6.7405396,14.3836136,"Unconsolidated, undifferentiated","Alluvial sediments, thin",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
51917,43.9,7.4,0.05,389.7789917,57,4.8004904,6.3206844,707.8609619,1.5422599,2.2946296,5.6586308,0.0325992,1.800469,14.5903025,18.7619991,0.1143519,0.3283785,1.8020179,0.1,0.2066243,56.3851128,20.6748428,1.3745962,0,3.0495121,2.5414734,0.2943889,5.2446799,14.2747049,0.3434612,0,0.309386,0,0,0.0178229,2.0358386,2.0783358,25.8908863,437.9685974,1.2863768,0,720.1126709,18.9007111,0,0,40.5656052,0.1011419,0.5137101,0.338116,0,225.056076,0,0.1,9.8944664,0.5244281,6.6935019,1.3459804,10.7629099,18.4743652,8.336792,1.2881182,2.4895504,1.1656904,20.2230949,1.7434555,0,3.7110026,0.3098693,8.1984863,32.8166466,5.8377314,1.6540598,17.3325233,0,0.0232841,1.8454955,29.0286198,0.9128124,1.5454026,1.3453245,8.3282614,16.3710594,15.9154024,82.794899,0.0619924,0.6591135,0.3279011,1.3510078,329.3145142,0.1,0.5197991,2.4032922,61.0490646,2.1111228,15.2097311,0,0.0888167,0.0336005,0,0.019647,1.897948,0,0,7.3141708,3.3975081,6.7363405,14.3836136,"Unconsolidated, undifferentiated","Alluvial sediments, thin",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
51930,8800,8.8,15,427.446991,52,4.9220276,5.992847,723.5321655,1.6444868,2.1321015,5.5977206,0.0316722,1.9120365,15.1835146,18.5324326,0.0366152,0.25673,1.8768297,0.1,0.2166895,54.7066612,20.054739,1.4592308,0,2.3234215,2.530329,0.2668229,5.1923122,14.211894,0.3092399,0,0,0.0303005,0,0.016825,2.1201987,1.8237014,26.7921638,425.8966675,1.1179352,0,764.0900879,19.0741539,0,0,37.5791092,0.0332252,0.4557013,0.24901,0,218.6706848,0,0.1,10.243413,0.5586275,6.8038998,1.5471786,11.0771341,20.3624763,9.0640755,1.285486,2.5224559,1.1950651,20.6016083,1.9320658,0,3.3117971,0.2981191,8.6052494,35.72752,5.6425962,1.5760671,17.9429169,0,0.0228265,1.9595017,29.3709526,0.8419846,1.3587241,1.5702227,8.9415913,17.0994492,16.2037296,84.1153641,0.0240012,0.6010121,0.2313162,1.4178685,304.1256104,0.1,0.5222718,2.4162426,59.6247177,2.1426361,15.9315624,0,0,0.0346092,0,0.0194256,1.7483896,0,0,7.5090852,3.8647292,7.3160238,14.1961098,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1
51960,840,7.4,3,424.9499817,54,4.9201689,6.0445786,724.555542,1.6289449,2.1743853,5.5967374,0.0316502,1.9109269,15.169343,18.4512634,0.0366291,0.2566852,1.8732749,0.1,0.2160111,54.4995155,20.0412712,1.4284657,0,2.3270092,2.5645649,0.2698657,5.1938581,14.2674875,0.3144817,0,0,0.0301606,0,0.0168513,2.1191533,1.842016,26.7881432,435.653595,1.1207842,0,759.2893066,18.9880085,0,0,38.0214195,0.0332419,0.4589815,0.2490447,0,223.9792786,0,0.1,10.180934,0.5516883,6.7587132,1.5481433,11.047473,20.2055111,9.0644312,1.2711164,2.5157247,1.188363,20.5259438,1.9130239,0,3.3704865,0.2985694,8.5910997,35.6757431,5.6425424,1.5950809,17.9122543,0,0.0229065,1.9504988,29.3223,0.8418908,1.3604076,1.5440999,8.8936214,17.0727673,16.0941429,83.8420868,0.0246219,0.6042587,0.2314061,1.4137117,315.160614,0.1,0.520723,2.4143291,59.481041,2.1444535,15.8723145,0,0,0.0345291,0,0.0195291,1.7505436,0,0,7.5108385,3.8572707,7.2976637,70.5005951,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
51966,36.2,7.7,2.865,420.8619995,56,4.931622,6.1472378,734.7590942,1.6102561,2.2740409,5.5966754,0.031378,1.9397261,15.1687288,18.2676811,0.0372793,0.2582537,1.8639774,0.1,0.2142821,53.8774796,19.755415,1.3680009,0,2.2180817,2.5282371,0.2751944,5.1912231,14.1140614,0.3017414,0,0,0,0,0.0165848,2.0931637,1.8138832,26.242609,445.7861023,1.1364149,0,744.480835,18.7166061,0,0,39.4216309,0.0325825,0.4581405,0.2507174,0,228.0442047,0,0.1,10.103096,0.538645,6.7717776,1.5239176,11.0346432,19.141304,8.6390591,1.2444564,2.4720993,1.1665963,19.933609,1.8333876,0,3.4872541,0.3015566,8.3418818,34.9155884,5.6454358,1.6339127,17.4488354,0,0.022352,1.9111911,28.7136707,0.8348665,1.4254527,1.4387237,8.5660782,16.6349506,15.7929182,82.8435287,0.0254732,0.6205819,0.2316106,1.3734698,333.5818481,0.1,0.5156438,2.3480632,58.9067154,2.1034613,15.4965219,0,0,0.0338654,0,0.0195319,1.7594656,0,0,7.496583,3.6960385,6.833096,50.6893578,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
51967,800,8.9,48,420.8619995,56,4.931622,6.1472378,734.7590942,1.6102561,2.2740409,5.5966754,0.031378,1.9397261,15.1687288,18.2676811,0.0372793,0.2582537,1.8639774,0.1,0.2142821,53.8774796,19.755415,1.3680009,0,2.2180817,2.5282371,0.2751944,5.1912231,14.1140614,0.3017414,0,0,0,0,0.0165848,2.0931637,1.8138832,26.242609,445.7861023,1.1364149,0,744.480835,18.7166061,0,0,39.4216309,0.0325825,0.4581405,0.2507174,0,228.0442047,0,0.1,10.103096,0.538645,6.7717776,1.5239176,11.0346432,19.141304,8.6390591,1.2444564,2.4720993,1.1665963,19.933609,1.8333876,0,3.4872541,0.3015566,8.3418818,34.9155884,5.6454358,1.6339127,17.4488354,0,0.022352,1.9111911,28.7136707,0.8348665,1.4254527,1.4387237,8.5660782,16.6349506,15.7929182,82.8435287,0.0254732,0.6205819,0.2316106,1.3734698,333.5818481,0.1,0.5156438,2.3480632,58.9067154,2.1034613,15.4965219,0,0,0.0338654,0,0.0195319,1.7594656,0,0,7.496583,3.6960385,6.833096,50.6893578,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
51973,84.5,8.1,11,464.3989868,58,4.9747424,5.3368607,610.2352905,1.5962707,1.8000442,5.4641747,0.0324613,1.9557141,15.7538538,18.7578392,0.0326872,0.2568576,1.8679308,0.1,0.2233872,48.8491669,20.1934299,1.1434612,0,2.2802408,2.0278318,0.2741851,5.0959549,14.2131338,0.3128102,0,0,0.0303836,0,0.0172427,2.1109803,1.8803095,25.2977524,418.7106323,0.9437212,0,726.3718872,19.1980305,0,0.1966621,41.5586929,0.0306222,0.4574079,0.2495417,0,189.2768707,0,0.1,9.9613571,0.5582556,7.0366788,1.6511118,11.2225323,19.4065285,9.0654535,1.0060067,2.5168591,1.2827408,21.4480305,1.2830381,0,3.322994,0.2945992,8.678216,34.6465874,6.0741873,1.6263856,18.5565434,0,0.0222869,1.9308429,29.4970913,0.8324972,0.8883816,1.313468,9.1001883,17.0091286,15.6247063,85.3624039,0.0232307,0.5902233,0.2325816,1.4546906,254.9512024,0.1,0.5427833,2.4826057,59.2438927,2.2259042,16.4607944,0,0,0.0410702,0,0,1.7782017,0,0,8.0505829,3.973593,6.8195114,17.9266739,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1
51977,30,8,1,447.0799866,54,4.9276528,5.939219,723.031189,1.6666838,2.1378951,5.5971255,0.0311264,1.9180057,15.2144709,18.2507782,0.036609,0.2566438,1.8784794,0.1,0.2167001,53.2075958,20.0610619,1.4795177,0,2.3278129,2.5343113,0.2589635,5.1833291,14.139657,0.3055688,0,0,0.0301815,0,0.0165803,2.1395776,1.8064659,26.8104572,428.252655,1.1112889,0,769.2498779,19.0024033,0,0,37.0869026,0.0332221,0.4389744,0.2489061,0,220.1804962,0,0.1,10.2546492,0.5614626,6.7581511,1.5471573,11.0761156,20.4601212,9.1152868,1.2952963,2.5202527,1.1896155,20.6222839,1.9661158,0,3.3362648,0.2967722,8.6238575,35.8450699,5.6427436,1.583974,17.9484901,0,0.0227241,1.9761935,29.4091072,0.8434646,1.3540237,1.5941782,8.9566689,17.1503849,15.982089,84.3296661,0.0236212,0.5892397,0.2314111,1.4205581,306.625824,0.1,0.5227876,2.4167001,59.5241737,2.1430535,15.9588642,0,0,0.0349957,0,0.0192318,1.7327795,0,0,7.5041609,3.9921083,7.3675132,14.5852165,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
51982,60,8,14,371.243988,58,4.9288025,6.2266269,736.809082,1.5875815,2.3206124,5.5958443,0.0315903,1.9381692,15.1605749,18.286047,0.0372965,0.2581524,1.860499,0.1,0.2137255,54.1506119,19.7966194,1.3354051,0,2.1701777,2.654206,0.281543,5.1934419,14.1497192,0.2552496,0,0,0,-0.0236403,0.0167517,2.1296694,1.7124869,26.6616287,454.0669861,1.1747895,0,738.005127,18.6521721,0,0,39.1854134,0.0325957,0.4721561,0.2507852,0,237.851059,0,0.1,10.0761366,0.530579,6.6627898,1.5242333,10.7928333,20.311018,9.4857664,1.4231175,2.486733,1.178736,20.4010563,1.7958684,0,3.8925884,0.3020148,8.354887,34.6096802,5.6464047,1.7294313,18.323494,0,0.0230396,2.0137377,32.1425209,0.8610557,1.4441428,1.4092499,8.9518127,16.5463619,15.6484842,84.6716385,0.0276405,0.6061189,0.2499612,1.3858273,344.7694702,0.1,0.5162387,2.3991492,59.5118675,2.168365,15.4123592,0,0,0.0337251,0,0.019555,1.6164123,0,0,7.0087042,3.8147929,8.3459034,-0.0548971,"Unconsolidated, undifferentiated","Alluvial sediments, thin",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
51984,80,8.1,6,447.6819763,56,4.792078,6.2143517,740.3884277,1.4667916,2.3511653,5.3350964,0.0334194,1.9182063,13.7850266,18.9322662,0.0373395,0.245755,1.6814685,0.1,0.2060082,62.5792961,18.0962524,1.4017586,0,1.5584114,2.7083728,0.2934328,5.1175876,14.4659452,0.2617171,0,0,0,-0.083337,0.0160814,1.9815899,1.6361108,25.4663925,417.545929,1.0206274,0,682.4265137,17.7959347,0,0,44.7027473,0.0300408,0.6059654,0.2266865,0,229.5154572,0,0.1,9.4710655,0.4891776,6.1708503,1.1305072,9.385417,19.7435608,9.0540771,1.5592945,2.2253973,0.9427727,18.9130955,1.6424903,0,4.8749175,0.2232507,7.3598409,27.3070717,5.3315816,1.9641857,14.9289627,0,0.0236724,1.7582058,29.8130589,0.8782981,1.2134887,1.2248187,7.8429761,13.3841715,16.3632736,72.3077316,0.0328851,0.5847091,0.2513645,1.1504017,322.7327881,0.1,0.424822,2.0316119,50.844799,1.6171508,13.5752668,0,0.00184,0.0334319,0,0.0198232,1.350687,0,0,5.8253341,3.0908473,7.5928369,60.0715523,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1
51985,380,7,6,447.6819763,56,4.792078,6.2143517,740.3884277,1.4667916,2.3511653,5.3350964,0.0334194,1.9182063,13.7850266,18.9322662,0.0373395,0.245755,1.6814685,0.1,0.2060082,62.5792961,18.0962524,1.4017586,0,1.5584114,2.7083728,0.2934328,5.1175876,14.4659452,0.2617171,0,0,0,-0.083337,0.0160814,1.9815899,1.6361108,25.4663925,417.545929,1.0206274,0,682.4265137,17.7959347,0,0,44.7027473,0.0300408,0.6059654,0.2266865,0,229.5154572,0,0.1,9.4710655,0.4891776,6.1708503,1.1305072,9.385417,19.7435608,9.0540771,1.5592945,2.2253973,0.9427727,18.9130955,1.6424903,0,4.8749175,0.2232507,7.3598409,27.3070717,5.3315816,1.9641857,14.9289627,0,0.0236724,1.7582058,29.8130589,0.8782981,1.2134887,1.2248187,7.8429761,13.3841715,16.3632736,72.3077316,0.0328851,0.5847091,0.2513645,1.1504017,322.7327881,0.1,0.424822,2.0316119,50.844799,1.6171508,13.5752668,0,0.00184,0.0334319,0,0.0198232,1.350687,0,0,5.8253341,3.0908473,7.5928369,60.0715523,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
51989,100,8.2,13,422.5669861,58,4.810143,6.4224429,736.0786133,1.4640957,2.4213924,5.464674,0.0332222,1.9138736,14.0082426,18.8817387,0.116579,0.3095595,1.7171184,0.1,0.2063845,61.0468292,18.6550064,1.2127595,0,2.0050273,2.6228781,0.3055812,5.1215882,14.4258633,0.2650351,0,0,0,-0.081704,0.0171108,1.9945052,1.6147876,25.3921108,430.2715149,1.154433,0,697.6299438,17.9751205,0,0,44.033905,0.0326661,0.5869288,0.2395833,0,230.9286041,0,0.1,9.5021906,0.4945593,6.3618789,0.8279448,9.4536295,19.5574322,9.2875843,1.3587317,2.2827532,1.1215353,19.0175037,1.6547843,0,4.4989085,0.2665404,7.5057888,28.5953655,5.3299823,1.9270513,15.2041368,0,0.0229929,1.8043958,30.0974312,0.8717471,1.3639803,1.2253753,7.8632565,14.1672764,16.1388359,73.1639175,0.0325048,0.5830503,0.2635188,1.1544869,330.079071,0.1,0.4471921,2.1286461,51.9757843,2.018486,13.8909674,0,0,0.0333386,0,0.019914,1.2890785,0,0,5.834332,3.1145418,8.1409445,53.9123917,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1
51997,30,8.2,7,406.1089783,59,4.9111776,6.234458,743.2037354,1.4926775,2.3440714,5.3997102,0.0328552,1.9303302,13.9681234,18.6006908,0.03733,0.2583154,1.718345,0.1,0.2111202,59.5084496,18.7080097,1.2350196,0,2.0174255,2.6371915,0.2999458,5.1139474,14.3311262,0.2565879,0,0,0,-0.0771529,0.016905,2.017978,1.5859466,25.4250202,444.5929871,1.1502466,0,705.5424805,18.0100307,0,0,43.2610626,0.0326592,0.5574898,0.2396294,0,236.0606384,0,0.1,9.5908442,0.4981267,6.286406,0.8291185,9.4171629,19.6979637,9.3529158,1.3732622,2.2933338,1.1310204,19.1035156,1.6773862,0,4.5444522,0.2668763,7.5362921,28.6563034,5.3303876,1.9421471,15.2605181,0,0.0228822,1.8191556,30.1342888,0.8729299,1.3630146,1.2478495,7.9312072,14.2059031,15.8698349,73.3907547,0.0317804,0.5732037,0.263539,1.1573156,343.9151611,0.1,0.4492742,2.1298187,52.025547,2.0203235,13.9835348,0,0,0.0333973,0,0.0198194,1.2791713,0,0,5.8316998,3.2379961,8.1543255,1.0404725,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
51998,30,8.1,2,443.427002,55,4.9256406,5.9800229,723.5457764,1.6524345,2.1630533,5.5965466,0.0312029,1.9162281,15.1997051,18.2471256,0.0366184,0.2566518,1.875568,0.1,0.2162989,53.3247261,20.056633,1.4596629,0,2.3301108,2.5522468,0.262413,5.1858101,14.1912718,0.3085088,0,0,0.0301279,0,0.0166367,2.135814,1.8181241,26.8016605,434.5075073,1.1141022,0,765.3803711,18.9635067,0,0,37.3865242,0.0332327,0.4432327,0.2489697,0,223.2542267,0,0.1,10.2137232,0.5566219,6.739048,1.5478746,11.0615072,20.3612671,9.1116705,1.2858686,2.5166249,1.1872212,20.5745468,1.9456218,0,3.3708656,0.2973267,8.6124315,35.7925491,5.6428208,1.5957183,17.9301567,0,0.0227959,1.9673005,29.3703766,0.8429613,1.3557222,1.5714687,8.92519,17.1250458,15.9560108,84.1203384,0.0240666,0.5934406,0.2314656,1.4175891,313.3684387,0.1,0.5218249,2.4154537,59.4577217,2.1441584,15.9214916,0,0,0.0349009,0,0.0193205,1.7370685,0,0,7.5071068,3.9682965,7.344862,28.4018269,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
52016,1100,7.6,30.5,457.5579834,59,4.7899742,6.2649665,741.7828369,1.4578854,2.3694413,5.3348179,0.0334645,1.917096,13.7905474,18.9071369,0.0373494,0.2456234,1.6821204,0.1,0.2053781,62.9818611,18.1651249,1.3925282,0,1.5592905,2.7136192,0.2977563,5.1213908,14.432725,0.2649409,0,0,0,-0.0883177,0.016163,1.9769677,1.6439958,25.5064602,417.9200745,1.0257092,0,682.6321411,17.7381592,0,0,44.8132477,0.0300579,0.6124563,0.2266776,0,230.7690735,0,0.1,9.4231405,0.4864658,6.1768179,1.1303902,9.3987455,19.6971188,9.0401812,1.5545883,2.2225478,0.9418315,18.890934,1.6337274,0,4.8907709,0.2235647,7.3524041,27.2967529,5.3311067,1.9685526,14.9140005,0,0.0236849,1.7541672,29.813467,0.8777437,1.2141232,1.2099955,7.8269901,13.3756599,16.2463474,72.200882,0.0337059,0.5867525,0.2514482,1.1492306,322.7218628,0.1,0.4244179,2.0310371,50.7836037,1.6189499,13.5326719,0,0.0020317,0.0333968,0,0.0198686,1.3486192,0,0,5.826622,3.1022711,7.5903606,-0.1131362,"Sedimentary, clastic",Residual materials developed in fine-grained sedimentary rocks,Colorado Plateaus,WQP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
